id,eiin,teachers_count_total,teachers_count_female,staff_count_total,staff_count_female,trained_teachers,total_students,total_female_students,has_six_grade,total_seats_six,total_students_six,female_students_six,has_seven_grade,total_seats_seven,total_students_seven,female_students_seven,has_eight_grade,total_seats_eight,total_students_eight,female_students_eight,has_nine_grade,total_seats_nine,total_students_nine,female_students_nine,has_ten_grade,total_seats_ten,total_students_ten,female_students_ten,has_eleven_grade,total_seats_eleven,total_students_eleven,female_students_eleven,has_twelve_grade,total_seats_twelve,total_students_twelve,female_students_twelve,technical_teacher_count_total,technical_teacher_count_female,technical_staff_count_total,technical_staff_count_female,technical_trained_teachers,technical_ict_teachers,technical_total_male_students,technical_total_female_students,technical_total_seats,technical_total_students,total_seats_part_1,total_students_part_1,female_students_part1,total_seats_part_2,total_students_part_2,female_students_part2,total_seats_part_3,total_students_part_3,female_students_part3,total_seats_part_4,total_students_part_4,female_students_part4,total_seats_part_5,total_students_part_5,female_students_part5,total_seats_part_6,total_students_part_6,female_students_part6,total_seats_part_7,total_students_part_7,female_students_part7,total_seats_part_8,total_students_part_8,female_students_part8,female_students_part_1,female_students_part_2,female_students_part_3,female_students_part_4,female_students_part_5,female_students_part_6,female_students_part_7,female_students_part_8
38898,104523,47,19,9,2,6,335,47,true,100,81,17,true,100,42,5,true,100,40,9,true,100,33,4,true,100,42,4,true,100,45,5,true,100,52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38899,457247040,7,3,1,1,0,182,182,true,0,35,35,true,0,40,40,true,0,45,45,true,0,30,30,true,0,32,32,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38900,609162351,9,1,0,0,0,12,12,true,30,12,12,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38901,104542,15,2,3,1,15,886,446,true,110,110,49,true,110,162,84,true,110,211,111,true,165,201,96,true,165,202,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38902,101218,11,3,6,2,8,543,267,true,107,107,41,true,97,97,56,true,124,124,56,true,115,115,60,true,100,100,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38903,133977,42,20,33,21,23,590,207,true,130,125,38,true,140,135,55,true,135,130,43,true,83,78,28,true,127,122,43,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38904,104568,15,2,5,1,8,404,249,true,0,84,40,true,0,94,58,true,0,76,54,true,0,79,50,true,0,71,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38905,122987,23,5,13,3,0,684,344,false,,,,false,,,,false,,,,false,,,,false,,,,true,610,354,177,true,610,330,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38906,105302,19,5,7,1,7,320,192,true,55,64,42,true,55,55,40,true,55,38,25,true,55,38,25,true,55,50,31,true,100,43,13,true,100,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38907,105935,16,2,6,2,3,252,64,true,0,35,0,true,0,32,6,true,0,38,10,true,0,40,10,true,0,33,6,true,0,49,29,true,0,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38908,105873,13,4,4,3,11,479,274,true,106,106,55,true,111,111,61,true,94,94,60,true,86,86,44,true,82,82,54,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38909,107516,14,1,14,1,1,1674,773,false,,,,false,,,,false,,,,false,,,,false,,,,true,910,764,403,true,910,910,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38910,104514,15,8,3,1,13,653,653,true,110,130,130,true,110,125,125,true,110,133,133,true,110,122,122,true,110,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38911,130768,12,5,3,1,0,100,45,true,20,20,10,true,20,20,10,true,20,20,10,true,20,20,5,true,20,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38912,302618018,26,14,4,3,1,466,208,true,108,106,48,true,108,107,54,true,108,85,38,true,90,84,28,true,90,84,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38913,103995,18,5,5,2,15,266,266,true,100,45,45,true,100,40,40,true,100,43,43,true,50,50,50,true,50,38,38,true,50,26,26,true,50,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38914,126233,13,5,3,0,10,179,105,true,55,40,12,true,55,34,19,true,55,36,23,true,55,35,27,true,55,34,24,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38915,103433,12,2,4,1,4,462,277,true,140,131,69,true,110,109,68,true,100,92,56,true,100,75,51,true,100,55,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38916,103825,12,2,5,2,4,147,76,true,50,29,13,true,50,27,13,true,50,39,22,true,50,26,16,true,50,26,12,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38917,201975002,12,4,1,1,5,334,156,true,110,109,54,true,80,76,30,true,60,57,35,true,60,51,18,true,60,41,19,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38918,201358001,12,3,2,0,0,98,51,true,50,37,19,true,50,42,22,true,50,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38919,129342,42,6,19,4,1,1486,726,false,,,,false,,,,false,,,,false,,,,false,,,,true,900,764,394,true,900,722,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38920,103839,29,4,11,1,10,1251,673,true,120,111,67,true,120,66,42,true,120,77,38,true,120,101,44,true,120,141,73,true,450,347,199,true,450,408,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38921,126199,17,6,2,1,15,504,209,true,165,115,60,true,165,115,35,true,110,95,35,true,110,85,35,true,110,94,44,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38922,101270,11,2,5,1,0,226,168,true,46,46,30,true,53,53,39,true,50,50,42,true,47,47,38,true,30,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38923,104240004,8,4,3,2,1,200,200,true,60,50,50,true,50,45,45,true,50,40,40,true,40,35,35,true,40,30,30,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38924,131609,11,1,4,1,4,298,111,true,65,50,20,true,65,60,21,true,65,63,26,true,65,62,20,true,65,63,24,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38925,101638,13,4,1,0,6,373,201,true,60,80,40,true,60,77,36,true,60,81,43,true,60,70,42,true,60,65,40,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38926,101685,12,1,1,0,6,161,68,true,40,30,15,true,40,26,12,true,45,42,20,true,40,33,9,true,40,30,12,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38927,101642,13,4,1,0,10,437,151,true,100,108,37,true,100,105,33,true,100,90,28,true,70,68,28,true,70,66,25,false,,,,false,,,,8,3,2,1,0,1,,7,80,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38928,120447,16,4,4,1,2,108,108,true,55,23,23,true,55,18,18,true,55,22,22,true,55,22,22,true,55,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38929,120451,33,5,12,2,1,1300,600,,,,,,,,,,,,,,,,,,,,,true,650,650,300,true,650,650,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38930,126212,13,4,3,1,11,215,120,true,60,58,28,true,60,37,21,true,60,34,20,true,60,60,38,true,60,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38931,131649,8,2,2,1,4,750,513,true,55,55,28,true,125,125,90,true,200,180,90,true,250,250,220,true,140,140,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38932,126226,12,4,3,1,7,175,41,true,55,45,10,true,55,35,11,true,55,35,5,true,55,35,10,true,55,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38933,106169,8,2,2,1,8,300,0,true,60,60,0,true,60,60,0,true,60,60,0,true,60,60,0,true,60,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38934,126264,35,5,11,4,7,336,146,true,60,60,29,true,60,57,25,true,55,44,20,true,55,33,13,true,55,41,22,true,55,55,20,true,55,46,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38935,106150,13,2,4,2,1,177,177,true,45,40,40,true,45,36,36,true,45,40,40,true,40,31,31,true,40,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38936,603605034,11,4,2,0,0,236,99,true,55,65,32,true,55,24,8,true,55,40,16,true,60,51,21,true,60,56,22,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38937,129331,11,3,5,2,4,589,309,true,110,106,57,true,110,198,111,true,110,104,56,true,90,97,47,true,90,84,38,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38938,106877,11,1,7,1,9,360,218,true,80,66,44,true,80,75,36,true,80,75,40,true,80,62,43,true,80,82,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38939,603605037,23,13,3,2,4,222,91,true,55,60,25,true,55,56,23,true,55,37,15,true,60,42,18,true,60,27,10,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38940,126232,18,3,8,2,14,181,84,true,100,33,17,true,100,40,18,true,100,33,16,true,50,50,22,true,50,25,11,,,,,,,,,1,0,2,1,0,0,,35,80,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38941,101397,11,1,4,1,4,298,127,true,0,37,13,true,0,44,19,true,0,86,45,true,0,67,18,true,0,64,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38942,106883,10,1,3,0,9,316,172,true,80,73,41,true,80,62,34,true,80,60,30,true,80,68,38,true,80,53,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38943,126262,26,6,10,1,1,290,128,false,,,,,,,,,,,,,,,,,,,,true,450,93,35,true,450,197,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38944,128177,10,2,4,0,2,214,103,true,55,46,20,true,55,60,35,true,55,48,28,true,55,30,8,true,55,30,12,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38945,106159,22,3,10,3,1,259,124,,,,,,,,,,,,,,,,,,,,,true,450,135,74,true,450,124,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38946,126268,12,1,5,1,11,644,196,true,150,128,36,true,150,148,41,true,150,135,35,true,150,120,43,true,150,113,41,,,,,,,,,22,9,18,3,0,2,,108,1000,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38947,106913,5,1,6,2,3,215,215,true,59,51,51,true,59,47,47,true,59,47,47,true,59,39,39,true,59,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38948,128117,11,2,3,0,10,544,263,true,55,105,49,true,55,112,65,true,55,110,54,true,55,114,50,true,55,103,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38949,106167,35,10,8,3,26,1370,958,true,240,155,99,true,240,192,124,true,240,217,131,true,300,182,126,true,300,181,134,true,450,73,46,true,450,370,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38950,128154,6,3,4,2,4,130,80,true,55,50,35,true,55,45,25,true,55,35,20,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38951,101274,16,2,5,1,6,519,329,true,150,145,84,true,100,100,68,true,120,120,86,true,90,90,57,true,64,64,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38952,132528,31,7,7,2,3,458,108,false,,,,false,,,,false,,,,true,280,100,31,true,280,85,20,true,250,111,11,true,250,104,24,10,3,0,0,3,2,,22,160,58,40,24,,0,0,,40,14,,0,0,,40,7,,0,0,,40,13,,0,0,,9,0,7,0,3,0,3,0
38953,128133,9,1,2,1,8,282,143,true,55,61,31,true,55,45,32,true,55,50,27,true,55,62,27,true,55,64,26,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38954,114557,14,3,2,1,9,563,563,true,150,141,141,true,120,108,108,true,150,140,140,true,120,97,97,true,90,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38955,114556,6,2,6,2,3,153,98,true,40,51,37,true,40,54,33,true,40,48,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38956,117588,12,3,2,0,5,231,113,true,55,55,34,true,55,53,24,true,55,54,37,true,55,38,11,true,55,31,7,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38957,114238,14,5,3,0,9,326,172,true,90,82,47,true,110,102,44,true,90,59,31,true,90,45,31,true,90,38,19,,,,,,,,,6,0,0,0,0,0,,15,120,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38958,114213,11,2,6,2,9,510,510,true,120,112,112,true,120,101,101,true,120,90,90,true,120,108,108,true,120,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38959,114229,13,3,6,1,7,157,91,true,50,31,19,true,50,33,22,true,50,44,22,true,50,23,13,true,50,26,15,,,,,,,,,0,0,0,0,0,0,,5,60,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38960,118616,14,4,7,2,5,425,244,true,100,96,56,true,100,85,54,true,100,81,42,true,100,88,52,true,100,75,40,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38961,554994019,11,4,2,1,8,130,68,true,50,42,20,true,50,43,23,true,50,45,25,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38962,118627,8,2,1,0,3,142,49,true,100,35,14,true,100,35,14,true,100,35,14,true,100,20,4,true,100,17,3,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38963,118635,15,0,4,0,6,193,86,true,100,50,20,true,100,44,20,true,100,46,21,true,100,26,12,true,100,27,13,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38964,114240,10,2,7,2,5,195,95,true,55,35,21,true,55,38,22,true,55,40,20,true,55,42,20,true,55,40,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38965,100458,22,7,6,1,21,836,417,true,0,147,76,true,0,144,88,true,0,178,87,true,0,182,86,true,0,185,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38966,408725001,15,0,4,0,0,30,0,true,50,20,0,true,50,10,0,false,,,,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38967,303330051,14,4,2,1,2,176,74,true,50,35,14,true,40,35,17,true,50,38,18,true,50,42,14,true,50,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38968,117506,27,7,2,0,21,1101,548,true,220,218,102,true,220,256,128,true,165,251,111,true,220,178,99,true,220,198,108,,,,,,,,,8,2,1,0,3,0,,15,100,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38969,408725003,10,0,2,0,0,30,30,true,100,30,30,false,,,,false,,,,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38970,117533,15,3,7,2,11,544,256,true,110,96,47,true,110,130,61,true,110,127,62,true,110,104,44,true,110,87,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38971,114211,17,5,7,1,12,602,259,true,160,157,71,true,160,159,57,true,120,130,50,true,120,71,38,true,120,85,43,,,,,,,,,15,2,5,0,8,4,,53,400,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38972,123292,23,3,8,2,2,234,115,true,60,34,23,true,60,28,17,true,60,27,11,true,60,40,13,true,60,35,15,true,150,29,15,true,150,41,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38973,136330,3,1,1,0,0,0,0,false,,,,false,,,,false,,,,false,,,,false,,,,false,,,,false,,,,3,1,1,0,3,3,,14,120,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38974,117609,39,10,12,0,1,700,380,false,,,,,,,,,,,,,,,,,,,,true,500,350,210,true,500,350,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38975,128153,6,1,3,1,2,287,132,true,55,65,31,true,55,71,41,true,55,79,36,true,55,72,24,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38976,202290052,17,0,1,1,0,21,0,true,20,7,0,true,20,7,0,true,20,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38977,127088,12,6,5,2,8,177,177,true,55,44,44,true,55,41,41,true,55,27,27,true,55,38,38,true,55,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38978,367e0991-f392-4e6b-a5e6-7887c9ef2ad0,10,9,1,1,0,24,24,true,30,3,3,true,30,3,3,true,30,1,1,true,30,2,2,true,30,7,7,true,30,4,4,true,30,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38979,127135,24,4,10,1,1,194,45,,,,,,,,,,,,,,,,,,,,,true,450,102,27,true,450,92,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38980,128271,12,3,4,1,1,130,130,true,55,25,25,true,55,27,27,true,55,25,25,true,55,28,28,true,55,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38981,112472,35,8,9,1,21,395,155,true,78,78,37,true,57,57,30,true,68,68,23,true,55,55,22,true,62,62,19,true,42,42,15,true,33,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38982,123221,13,4,6,1,10,329,139,true,120,83,37,true,120,83,36,true,120,72,26,true,120,51,22,true,120,40,18,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38983,114184,10,1,4,1,2,172,97,true,55,50,24,true,55,27,14,true,60,20,13,true,60,34,27,true,60,41,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38984,508194003,19,0,5,3,0,283,0,true,55,11,0,true,55,12,0,true,55,16,0,true,55,9,0,true,55,3,0,true,60,5,0,true,60,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38985,114162,8,0,3,0,7,217,125,true,55,53,25,true,55,57,32,true,60,37,21,true,60,40,29,true,60,30,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38986,128263,15,3,5,1,0,165,93,true,55,36,16,true,55,33,17,true,25,32,26,true,55,23,11,true,55,41,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38987,7d4f15fd-fe4c-4c4a-8e53-e46eea31a342,5,4,1,1,0,10,10,true,12,5,5,true,12,5,5,true,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38988,114192,11,2,4,1,3,151,73,true,55,36,16,true,55,35,17,true,60,34,20,true,60,22,8,true,60,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38989,306758152,9,9,1,0,0,33,18,true,18,13,8,true,15,10,6,true,15,8,4,true,15,0,0,true,15,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38990,303330159,15,10,2,1,1,48,30,true,20,11,7,true,20,12,8,true,20,14,10,true,15,5,3,true,15,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38991,202216021,14,6,2,1,0,61,39,true,50,20,12,true,50,23,15,true,50,18,12,false,50,40,21,false,50,38,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38992,201994041,10,4,2,0,0,102,102,true,50,42,42,true,50,38,38,true,50,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38993,128200,20,4,7,2,17,675,289,true,120,135,55,true,120,167,66,true,120,106,49,true,120,125,51,true,120,142,68,,,,,,,,,2,0,0,0,0,0,,4,80,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38994,201994016,9,3,1,0,0,82,39,true,50,32,20,true,50,29,10,true,50,21,9,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38995,201582041,9,0,1,0,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38996,138534,7,3,7,3,0,143,52,,,,,,,,,,,,,,,,,,,,,false,100,75,30,false,100,68,22,7,3,7,3,0,0,,52,200,143,0,0,,50,43,,0,0,,50,36,,0,0,,50,32,,0,0,,50,32,,0,20,0,20,0,8,0,8
38997,115810,14,5,6,2,11,382,382,true,150,102,102,true,150,90,90,true,150,80,80,true,100,56,56,true,100,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38998,115745,17,6,6,1,13,460,226,true,100,92,45,true,100,93,46,true,110,101,53,true,120,117,56,true,100,57,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38999,115780,21,4,7,1,4,280,159,true,60,45,25,true,60,51,31,true,60,47,27,true,60,42,24,true,60,27,19,true,70,28,14,true,70,40,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,547cc91c-c0f4-465a-9f2c-7cf0f6dc7708,8,6,1,1,0,8,3,true,20,8,3,false,,,,false,,,,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39001,507037013,3,0,0,0,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,true,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39002,128863,13,3,2,0,12,564,295,true,120,120,74,true,120,140,68,true,120,103,47,true,120,109,55,true,120,92,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39003,128945,15,3,5,1,8,144,60,true,60,31,11,true,60,31,9,true,60,32,17,true,60,26,13,true,60,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39004,125613,16,7,4,1,6,576,358,true,165,157,88,true,165,155,87,true,110,92,66,true,110,97,65,true,110,75,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39005,457283036,4,2,0,0,0,20,5,true,20,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39006,119921,10,3,1,0,4,513,188,true,110,120,38,true,110,104,35,true,110,110,55,true,110,95,38,true,110,84,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39007,115724,25,10,6,2,20,1392,413,true,220,214,61,true,300,286,73,true,300,289,88,true,305,299,92,true,305,304,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39008,115806,36,9,17,5,0,398,398,,,,,,,,,,,,,,,,,,,,,true,450,206,206,true,450,192,192,5,2,2,0,0,1,,42,60,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39009,201994040,15,13,1,0,0,10,5,true,50,10,5,false,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39010,128171,13,5,2,0,4,122,33,true,55,21,13,true,55,20,4,true,55,33,6,true,55,26,5,true,55,22,5,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39011,203051005,10,0,2,0,0,126,23,true,45,44,3,true,45,26,6,true,45,22,7,true,45,13,1,true,45,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39012,201582040,6,2,1,0,8,0,0,true,0,0,0,true,0,0,0,true,0,0,0,false,,,,false,,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39013,119924,20,8,3,0,13,892,350,true,0,175,73,true,0,198,83,true,0,210,80,true,0,156,55,true,0,153,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39014,126320,15,2,6,1,11,327,159,true,90,65,34,true,90,70,33,true,90,65,34,true,90,65,30,true,90,62,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39015,306864053,8,2,5,2,1,170,78,true,50,27,13,true,50,39,20,true,50,32,10,true,50,42,20,true,50,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39016,457274151,7,3,0,0,0,97,97,true,30,15,15,true,20,13,13,true,20,12,12,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
