id,eiin,geographical_position,has_student_toilet,total_toilet_for_boys,total_toilet_for_girls,total_toilet_for_special_needs,has_teacher_toilet,total_toilet_for_male_teachers,total_toilet_for_female_teachers,total_toilet_for_commons,has_wash_block,total_wash_block_for_boys,total_wash_block_for_girls,total_wash_block_for_girls_with_napkin_facility,total_wash_block_for_male_teachers,total_wash_block_for_female_teachers,total_wash_block_for_commons,has_common_room,total_common_room_for_boys,total_common_room_for_girls,has_pta,has_fast_aid_box,conducts_cleaning_program,cleaning_program_number,has_playground,conducts_assembly,celebrates_national_days,has_shahid_minar,conducts_co_curricular_activities,annual_cultural_program,bncc,scout,girls_guide,rover,annual_sports,debate,conducts_awareness_programs,baalyabibaha_rodh,evtijing_protirodh,madok_birodhi_karyakram,sontrash_birodhi_karyakram,jangibad_domon_karyakram,nirapod_shorok_chai_karyakram,community_interaction,acid_nikkhep_protirudh,booling_protirudh,has_boundary_wall,boundary_type,has_safe_water,tubewell,deep_tubewell,supply_water,tap_water,rain_water,purifying_plant,fountain,well,has_ramp_for_disabled,sports_field,garden,open_space,enclosed_with_plants,few_plants,no_plants,pond_or_waterbody,has_electricity,national_grid,generator,solar,has_boundary_marked_wall,has_pond,has_temporary_wall,has_permanent_wall,has_partial_wall,has_natural_wall,was_flooded,flooded_year,days_closed_for_flood
17129,136766,1,true,5,2,0,true,1,1,1,false,,,,,,,true,0,1,false,true,true,4,false,true,true,false,true,true,,,true,,true,true,false,,,,,,,,,,true,,true,,true,true,,,,,,false,,,,,,true,,true,true,,,true,,,true,,,false,,
17130,111383,1,true,1,1,0,true,1,1,1,true,1,1,0,1,1,1,false,,,true,false,true,10,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,true,true,true,false,,true,false,true,false,false,false,false,false,false,true,true,false,true,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,2024,7
17131,105134,1,true,4,8,0,true,1,1,0,true,1,2,0,1,0,4,false,,,true,true,true,6,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,,,,,true,,true,true,,,true,,,,,false,true,true,,,,,,true,true,,true,,,,,true,,false,,
17132,117050,1,true,6,4,0,true,4,2,0,true,0,0,0,2,1,0,true,1,1,true,false,true,12,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,,,true,true,true,,true,,true,true,,,,,,false,true,true,true,false,true,,true,true,true,,false,,,true,true,,,false,,
17133,609018033,1,true,0,1,0,false,,,,false,,,,,,,false,,,false,false,true,1,false,true,true,false,false,,,,,,,,true,true,true,true,,,true,true,true,true,false,,true,,true,,,,,,,false,true,,true,,true,,,true,true,,,,,,,,,false,,
17134,103949,1,true,0,1,0,false,,,,false,,,,,,,false,,,true,true,true,15,true,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,true,true,true,true,false,,true,true,,,,,,,,false,true,true,true,true,,,true,true,true,,,,,,,,,true,2024,25
17135,108865,1,true,13,13,0,true,2,1,4,true,4,4,1,1,1,0,true,0,2,false,false,true,12,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,true,false,true,,true,,true,true,true,,true,,,,,false,true,true,,true,true,,,true,true,,,true,,,true,,,false,,
17136,104419,1,true,0,6,0,true,1,0,1,false,,,,,,,false,,,true,true,true,12,true,true,true,false,true,true,,,true,,true,true,true,true,true,,,,,false,,true,true,,true,,true,,,,,,,true,true,,true,true,true,,,true,true,,,true,,,true,,,false,,
17137,136752,3,true,20,20,0,true,0,0,4,true,5,5,0,2,2,2,true,1,1,false,true,true,12,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,,,true,true,true,true,true,,true,,,true,true,,true,,,true,true,true,true,true,,,true,true,true,true,true,,,,true,,,false,,
17138,105092,1,true,4,3,0,true,1,4,0,true,1,1,0,1,1,1,true,1,1,true,true,true,3,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,true,false,true,,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,true,true,true,false,false,true,false,false,false,false,false,false,,
17139,118482,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,true,true,true,55,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,true,,true,true,false,,true,true,,,,,,,,false,true,,,,true,,true,true,true,,,,,,,,,false,,
17140,106281,3,true,3,3,2,true,1,1,0,true,0,1,1,1,1,1,false,,,true,true,true,5,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,,false,,true,,true,,,,,,,true,true,,true,,,,,true,true,,true,,,,,,,false,,
17141,123562,1,true,2,2,0,true,0,0,1,false,,,,,,,true,0,1,true,false,true,2,true,true,true,false,true,true,,,true,,true,true,true,true,true,true,,,true,,false,false,false,,true,,true,,,,,,,false,true,true,true,true,true,,true,true,true,,,,,,,,,false,,
17142,103216,1,true,0,20,0,true,7,1,1,true,0,12,1,5,3,1,false,,,true,true,true,1,true,true,true,true,true,true,false,true,true,,true,true,true,true,true,true,,,,,,true,true,,true,,,true,,,,,,true,true,true,false,true,true,false,,true,true,,,true,,,,,,false,,
17143,609162023,1,true,3,3,0,true,1,1,1,true,3,0,0,1,1,1,false,,,false,true,true,5,true,true,true,false,true,true,,,,,true,true,false,,,,,,,,,,true,,true,,true,,,,,,,false,true,,true,,,true,,true,true,true,,true,,,,,,false,,
17144,201936031,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,false,true,true,60,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,false,false,true,true,false,,true,true,false,false,false,false,true,false,false,false,true,true,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,,
17145,139790,1,true,4,4,0,true,1,1,0,false,,,,,,,true,0,1,false,true,true,6,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,true,,true,,true,,true,true,true,,,,,,,true,true,false,true,true,,,true,true,true,,,,,,,true,true,false,,
17146,138783,1,true,1,1,0,true,0,0,1,false,,,,,,,true,1,1,false,false,true,9,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,,,true,true,true,,true,true,true,,,,,,,false,true,true,true,,,,,true,true,,true,,,,,true,,false,,
17147,124437,1,true,1,2,1,true,2,1,0,true,1,1,0,1,1,0,true,0,1,true,true,true,3,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,,,true,,true,,true,,true,,,,,,,true,true,,,true,,,,true,true,,,,,,true,false,,false,,
17148,113697,1,true,1,2,0,true,0,0,1,false,,,,,,,false,,,true,true,true,2,true,true,true,true,true,,,true,,,true,,true,true,true,true,,,,,,,false,,true,true,,,,,,,,false,true,,true,true,,,,true,true,,,,,,,,,false,,
17149,103416,4,true,3,6,0,true,1,0,1,false,,,,,,,false,,,true,true,true,3,true,true,true,true,true,true,,true,true,true,,,true,true,true,true,,,,,true,,true,,true,true,,,,,,,,true,true,,true,true,,,,true,true,,,,,,,true,,false,,
17150,102572,1,true,2,2,0,true,1,1,0,true,2,2,1,1,1,1,true,0,1,true,false,true,9,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,true,false,,true,false,true,false,false,true,false,false,false,true,true,true,true,true,true,false,true,true,true,false,false,false,false,false,false,false,false,false,,
17151,118308,1,true,3,4,0,true,1,1,1,false,,,,,,,true,0,1,true,true,true,12,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,false,false,true,,true,true,true,false,false,false,false,false,false,true,true,false,true,true,false,false,true,true,true,false,false,false,false,false,false,true,false,false,,
17152,116974,1,true,4,4,2,true,1,1,1,true,1,1,1,0,0,0,false,,,true,true,true,12,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,,,,true,true,,true,,true,,,,,,,true,true,false,,true,,,true,true,true,,,true,,,,,,false,,
17153,201294004,1,true,1,1,0,true,1,0,0,false,,,,,,,false,,,false,true,true,4,false,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,false,false,false,,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,,
17154,125922,1,true,12,16,7,true,4,1,1,true,12,16,1,4,1,0,true,0,1,true,true,true,3,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,false,false,true,true,false,false,false,false,false,false,true,false,false,,
17155,126873,1,true,8,6,0,true,3,1,4,true,1,2,0,2,2,1,true,0,1,true,false,true,12,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,true,true,true,,false,,true,true,true,,,,,,,false,true,true,true,true,,,,true,true,,true,,,,,,,false,,
17156,137352,1,true,1,1,0,true,0,0,1,true,0,0,0,0,0,2,false,,,true,false,true,6,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,,,true,,true,,true,,true,,,,,,,false,false,,true,,,,,true,true,,,true,,,true,,,false,,
17157,122044,1,true,1,1,0,true,1,1,0,true,0,0,1,0,0,1,true,0,1,true,false,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,true,true,,true,true,true,false,,,,,,false,true,,,true,,,,true,true,,,,,,,true,,false,,
17158,128210,1,true,3,3,0,true,3,1,1,false,,,,,,,true,0,1,true,true,true,6,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,true,true,false,,true,true,true,false,false,false,false,false,false,true,true,false,false,true,false,false,false,true,true,false,true,false,false,false,false,false,false,false,,
17159,127868,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,false,true,true,12,true,true,true,false,true,true,,,,,true,true,true,true,,true,,,,,,,false,,true,true,,,,,,,,false,true,,,,true,,,true,true,,,,,,,,,false,,
17160,101552,1,true,0,2,0,true,0,0,1,false,,,,,,,true,0,1,false,false,true,3,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,false,false,,true,true,false,false,false,false,false,false,false,false,true,true,true,true,true,false,true,true,true,false,false,false,false,false,false,false,false,false,,
17161,132814,1,true,1,1,0,true,1,1,0,false,,,,,,,true,0,1,true,false,true,3,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,true,,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,false,false,false,false,false,false,,
17162,113131,1,true,6,6,0,true,4,2,2,true,6,6,2,4,2,2,true,1,1,true,false,true,12,true,true,true,true,true,true,,,,,true,,true,true,true,true,,,false,,true,,true,,true,true,,false,true,,,,,false,true,,true,true,,,,true,true,,,,,,,true,,false,,
17163,101213,1,true,0,1,0,true,0,0,2,false,,,,,,,false,,,true,true,true,2,true,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,,,true,true,true,,true,true,,,,,,,,false,true,false,true,true,,true,,true,true,,,,,,,true,,false,,
17164,121294,1,true,0,0,0,true,0,0,2,false,,,,,,,true,0,1,false,false,true,3,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,true,,true,,true,true,,,true,,,,,false,,true,true,,true,,true,true,true,,,,,,true,true,,false,,
17165,120531,1,true,2,3,1,true,1,1,0,true,1,1,1,0,0,0,true,0,1,true,true,true,12,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,true,,true,,false,,true,true,,true,,,,,,false,true,true,true,true,true,,true,true,true,,true,,,,,,,false,,
17166,103872,1,true,2,2,0,true,1,1,0,true,0,0,0,0,0,1,true,0,1,false,true,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,true,true,,true,true,true,,,,,,,true,true,true,,,,false,,true,true,,,,,,true,,,false,,
17167,127030,1,true,1,1,0,true,1,1,1,false,,,,,,,false,,,false,true,true,10,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,,true,,true,true,,,,,,,,false,true,,true,,,,,true,true,,,,,,true,,,false,,
17168,101362,1,true,3,3,2,true,3,3,1,false,,,,,,,false,,,true,true,true,6,true,true,true,true,true,true,,,,,true,true,true,true,true,,,,,,,true,false,,true,true,true,true,,,,,,true,true,true,,,true,,,true,true,,true,,,,,,,false,,
17169,108806,1,true,3,3,2,true,3,3,2,true,0,0,0,3,3,0,true,0,1,true,true,true,6,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,true,false,,true,,true,,,,,,,true,true,true,true,true,,,,true,true,,,,,,,,,false,,
17170,129470,1,true,8,10,0,true,2,2,3,true,2,1,0,0,0,0,true,0,1,true,true,true,3,true,true,true,true,true,true,,true,true,false,true,true,true,true,true,true,,,true,,,,true,,true,true,true,,,,true,,,false,true,false,true,false,true,,true,true,true,,,,,,,true,,false,,
17171,101138,5,true,2,3,1,true,0,0,1,true,0,0,1,0,0,1,true,0,1,true,true,true,12,true,true,true,false,true,true,,,,,true,true,true,true,true,,,,,,true,true,false,,true,false,true,,,,,,,true,true,true,true,true,,,,true,true,,,,,,,,,true,2021,3
17172,116334,1,true,2,2,0,true,3,1,1,true,1,1,0,1,1,1,true,0,1,false,true,true,6,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,,,true,,true,,false,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,,,,,true,,false,,
17173,103098,2,true,2,2,0,true,2,1,1,true,2,2,0,2,1,1,true,0,1,false,true,true,12,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,true,,true,true,true,,true,,true,,,,,,,false,true,,true,true,,,,true,true,,,,,,true,true,,true,2023,10
17174,109486,1,true,1,1,0,true,1,1,0,false,,,,,,,true,0,1,true,true,true,9,true,true,true,true,true,true,false,,true,,true,true,true,true,true,true,,,true,,true,,true,,true,true,true,,true,,,,,false,true,true,true,true,,,true,true,true,,,,,,true,,,false,,
17175,125384,1,true,1,1,1,true,1,1,2,true,4,4,0,1,1,0,true,0,1,true,true,true,3,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,false,,true,true,true,true,true,false,false,false,false,true,true,false,true,true,false,false,false,true,true,false,true,false,false,false,false,false,false,false,,
17176,123006,1,true,2,4,0,true,1,0,0,false,,,,,,,false,,,true,true,true,12,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,true,,,,true,,true,true,,,,,,,,true,true,,true,,true,,true,true,true,,,true,,false,,true,,true,2022,3
17177,119990,1,true,0,1,0,true,1,1,0,false,,,,,,,false,,,true,true,true,6,true,true,true,false,true,true,,true,false,,true,,true,true,true,,,,,,,,true,,true,true,,,,,,,,false,true,,true,,true,,,true,true,,,,,,,true,,false,,
17178,129642,1,true,2,3,0,true,0,0,1,true,0,0,0,1,1,0,true,0,1,false,true,true,6,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,true,true,true,,true,,true,,true,,,,,,,false,true,true,true,true,,,,true,true,,,,,,,true,,false,,
17179,114745,1,true,6,3,0,true,3,2,3,false,,,,,,,true,1,1,false,true,true,3,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,,true,true,true,false,false,false,true,false,false,false,true,true,true,true,false,false,false,true,true,false,false,false,false,false,false,true,false,false,,
17180,609162302,1,true,4,0,0,true,2,0,1,true,0,0,0,0,0,1,true,1,0,false,false,true,10,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,true,false,false,false,,true,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,,
17181,116191,1,true,1,1,0,true,1,1,0,false,,,,,,,true,0,1,false,true,true,8,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,false,true,false,,true,false,true,false,false,false,false,false,false,false,true,true,true,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,,
17182,115176,3,true,4,4,0,true,0,0,4,true,2,2,0,1,1,0,true,0,1,true,true,true,12,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,true,true,true,true,true,,true,,,true,,true,,,,true,true,,true,true,,,,true,true,,,true,,,true,true,,false,,
17183,123537,1,true,5,3,0,true,4,1,0,true,1,1,0,1,1,0,true,0,1,true,true,true,6,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false,true,,true,false,true,false,true,false,false,false,false,true,true,true,true,true,false,false,true,true,true,false,true,false,false,false,true,true,false,false,,
17184,101329,1,true,9,9,2,true,3,3,4,false,,,,,,,true,0,1,true,false,true,5,true,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,,false,,true,,true,,,,,,,true,true,true,true,true,,,true,true,true,,,,,,,,,false,,
17185,136633,1,true,1,1,0,true,0,0,0,false,,,,,,,false,,,true,false,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,,,,true,,true,,false,,true,true,,,,,,,,false,true,,true,,,,,true,true,,,,,,,,,true,2023,15
17186,121908,1,true,2,4,0,true,2,2,2,true,1,2,0,2,2,0,true,0,1,true,true,true,6,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,false,,true,false,false,true,false,false,false,false,false,true,true,false,true,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,,
17187,205158025,1,true,7,7,0,true,0,0,1,false,,,,,,,true,1,1,true,true,true,10,true,true,true,true,true,true,,,,,true,false,true,true,true,,,,,,,true,false,,true,true,,,,true,,,,true,true,true,true,,,,,true,true,,true,,,,,,,false,,
17188,119511,1,true,1,1,0,true,0,0,1,false,,,,,,,true,0,1,false,true,true,12,true,true,true,true,true,true,,true,,,true,,true,true,true,true,,,,,true,,true,,true,true,,,true,,,,,false,true,,true,,true,,,true,true,,,,,,,true,,false,,
17189,109715,1,true,8,8,2,true,2,1,1,true,8,8,1,1,1,1,true,1,1,true,true,true,20,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,false,true,false,true,,true,true,true,true,false,false,false,false,false,false,true,true,true,true,false,false,true,true,true,false,true,true,false,false,true,false,false,false,2021,10
17190,125828,1,true,1,2,0,true,1,0,0,false,,,,,,,true,0,1,true,false,true,1,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,true,,,,false,,true,true,,,true,,,,,false,true,,true,true,,,true,true,true,,true,,,,,,,false,,
17191,130016,4,true,4,5,1,true,1,1,1,false,,,,,,,true,0,1,true,true,true,12,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,true,true,true,false,,true,false,true,false,false,true,false,false,false,true,true,true,true,true,false,false,false,true,true,true,true,false,false,false,false,false,false,true,2022,15
17192,201553041,1,true,1,1,0,true,0,0,1,false,,,,,,,true,0,1,true,true,true,5,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,false,true,,true,true,false,false,false,true,false,false,false,false,true,false,false,true,false,false,true,true,true,false,false,false,false,false,false,true,false,true,2024,14
17193,120350,1,true,2,1,1,true,2,2,2,true,0,0,0,1,1,0,true,1,1,true,false,true,3,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,false,false,true,,true,true,true,false,false,false,false,false,false,false,true,false,true,true,true,false,true,true,true,false,false,true,false,false,false,false,false,false,,
17194,109108,1,true,9,11,0,true,1,1,1,true,9,11,3,1,1,3,true,0,1,true,true,true,3,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,,true,,true,true,true,,,,,,,true,true,true,true,true,,,,true,true,,,,,,true,true,,false,,
