id,eiin,institution_type,maximum_level,student_type,approval_status,management_type,mpo_status,has_technical_attachment,technical_type,teaching_medium_bangla,teaching_medium_english,teaching_medium_english_version,teaching_medium_arabic,shifts_operated,has_build_approval,has_teaching_approval,has_full_approval,has_no_approval
1390,119638,1,1,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1391,201927004,1,1,3,,2,2,FALSE,,TRUE,,,,1,TRUE,FALSE,,
1392,303551004,1,2,3,,3,2,FALSE,,TRUE,,,,1,,,,TRUE
1393,01492429-f71d-46ee-87aa-3e07f875bf4d,5,14,2,,2,2,FALSE,,,,,TRUE,,,,,TRUE
1394,105267,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1395,104545,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1396,121789,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1397,201918018,4,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
1398,609162266,1,2,3,,3,3,FALSE,,TRUE,,,,2,FALSE,,,TRUE
1399,110828,1,2,2,,1,3,TRUE,1,TRUE,,,,1,,,TRUE,
1400,119665,3,4,3,,2,1,TRUE,2,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1401,107745,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1402,113667,4,6,2,,2,2,FALSE,,TRUE,TRUE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE
1403,135758,6,3,3,,3,3,TRUE,7,TRUE,,,,2,FALSE,FALSE,TRUE,
1404,107802,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1405,112487,1,2,3,,1,3,TRUE,1,TRUE,TRUE,,,1,TRUE,TRUE,TRUE,
1406,101611,4,6,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
1407,108833,1,2,3,,2,1,FALSE,,TRUE,TRUE,,,1,TRUE,TRUE,TRUE,
1408,102906,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1409,126969,1,2,2,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1410,108514,2,3,2,,2,1,FALSE,,TRUE,,,,2,,,TRUE,
1411,129895,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1412,138316,1,1,3,,5,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1413,113448,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1414,109527,4,7,3,,2,1,FALSE,,TRUE,TRUE,,TRUE,1,,,TRUE,
1415,119429,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1416,305682070,1,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
1417,104482,4,8,3,,2,1,FALSE,,TRUE,,,TRUE,1,,TRUE,TRUE,
1418,123775,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1419,105130,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,,,
1420,107992,1,2,3,,2,1,FALSE,,TRUE,FALSE,,,1,,,TRUE,
1421,130220,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1422,113537,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1423,129939,1,2,1,,1,3,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1424,117199,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1425,302956019,1,2,2,,2,2,FALSE,,TRUE,,,,1,,TRUE,,
1426,107026,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1427,201954011,2,2,3,,2,2,FALSE,,,,TRUE,,1,,,,TRUE
1428,110825,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1429,113578,2,3,3,,2,1,FALSE,,TRUE,FALSE,,,1,TRUE,TRUE,TRUE,
1430,609018019,5,10,3,,2,3,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1431,107434,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1432,112287,4,6,2,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1433,127050,1,2,3,,1,3,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1434,125763,1,2,3,,2,1,FALSE,,TRUE,FALSE,,,1,,,TRUE,
1435,116450,1,2,2,,1,3,FALSE,,TRUE,,,,2,,,TRUE,
1436,110863,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1437,119486,1,2,3,,2,1,TRUE,1,TRUE,,,,1,TRUE,TRUE,TRUE,
1438,115030,1,2,3,,2,1,TRUE,1,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1439,127073,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1440,103088,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1441,105303,4,7,3,,3,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1442,503813014,5,1,1,,4,3,FALSE,,TRUE,TRUE,FALSE,TRUE,3,FALSE,FALSE,TRUE,FALSE
1443,107058,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1444,109565,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1445,506460040,5,10,1,,2,3,FALSE,,TRUE,FALSE,,TRUE,2,TRUE,FALSE,,
1446,108760,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1447,405079016,5,10,1,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1448,108664,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1449,130218,3,4,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1450,101870,1,1,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1451,123722,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1452,130327,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1453,131602,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1454,114942,1,2,3,,2,1,TRUE,1,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1455,140252,1,2,3,,2,3,FALSE,,FALSE,TRUE,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE
1456,129935,1,2,3,,1,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1457,110853,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1458,130112,4,7,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1459,134176,1,3,3,,2,3,FALSE,,TRUE,,,,2,,TRUE,,
1460,117812,3,3,3,,2,1,TRUE,2,TRUE,,,,1,FALSE,TRUE,,
1461,123595,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1462,138158,1,1,3,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
1463,114853,1,2,3,,3,1,TRUE,1,TRUE,,,,1,FALSE,TRUE,TRUE,
1464,108643,1,2,3,,1,1,FALSE,,TRUE,TRUE,,,1,TRUE,TRUE,TRUE,
1465,308669006,4,6,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE
1466,308207005,1,1,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1467,107475,1,2,2,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
1468,114467,1,2,2,,2,1,TRUE,1,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1469,305682025,1,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
1470,100956,1,2,2,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
1471,119664,3,4,2,,1,3,TRUE,3,TRUE,,,,1,TRUE,TRUE,TRUE,
1472,127306,1,2,2,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
1473,100957,1,2,3,,2,1,FALSE,,TRUE,,,,1,FALSE,,TRUE,
1474,456124046,1,2,3,,2,2,FALSE,,TRUE,,,,2,,,,TRUE
1475,117283,1,2,2,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
1476,114021,1,2,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1477,101597,1,2,3,,2,1,TRUE,1,TRUE,,,,1,TRUE,TRUE,TRUE,
1478,108869,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1479,113064,4,7,3,,3,1,FALSE,,TRUE,TRUE,,TRUE,1,TRUE,TRUE,TRUE,
1480,112839,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1481,119844,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
1482,113984,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1483,119681,1,2,3,,2,1,TRUE,1,TRUE,,,,1,,TRUE,TRUE,
1484,119420,2,3,3,,2,1,FALSE,,TRUE,TRUE,,,1,TRUE,TRUE,TRUE,
1485,201927012,4,6,3,,2,3,FALSE,,TRUE,,,,2,,TRUE,,
1486,136886,3,3,3,,2,2,FALSE,,TRUE,TRUE,,,1,,TRUE,,
1487,103457,2,3,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1488,113562,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1489,135896,6,2,3,,2,2,FALSE,,TRUE,,,,1,,FALSE,TRUE,
1490,107601,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1491,308614009,5,1,2,,2,3,FALSE,,FALSE,FALSE,,TRUE,3,,,,TRUE
1492,130340,1,2,3,,1,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
1493,112497,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1494,123446,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1495,112504,1,2,3,,1,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1496,112498,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1497,114717,1,2,3,,2,1,TRUE,1,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1498,108503,1,2,3,,2,1,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
1499,100669029,5,1,1,,3,3,FALSE,,TRUE,,,TRUE,1,,TRUE,,
1500,130223,2,3,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1501,558576048,5,10,2,,4,2,FALSE,,TRUE,,,TRUE,2,,TRUE,TRUE,FALSE
1502,302672001,1,1,3,,2,3,FALSE,,TRUE,,,,1,,,,TRUE
1503,100669028,4,10,1,,2,3,FALSE,,TRUE,,,TRUE,1,,TRUE,,
1504,100954,1,2,3,,1,3,TRUE,1,TRUE,,,,1,,,TRUE,
1505,111937,1,3,3,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
1506,117250,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
1507,123476,4,6,3,,2,1,FALSE,,TRUE,TRUE,FALSE,TRUE,1,,,TRUE,
1508,302910016,5,1,1,,2,2,FALSE,,TRUE,TRUE,,TRUE,1,FALSE,TRUE,TRUE,
1509,130351,4,7,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1510,201322010,5,15,1,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE
1511,136168,6,1,3,,2,2,TRUE,6,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE
1512,131237,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1513,119187,1,2,2,,2,1,TRUE,1,TRUE,,,,1,,,TRUE,
1514,207507027,5,13,1,,3,3,FALSE,,TRUE,,,TRUE,3,TRUE,TRUE,,
1515,104326,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1516,303334015,5,12,1,,2,3,FALSE,,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE
1517,302947012,1,2,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
1518,110657,1,2,2,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1519,117298,4,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,,TRUE,
1520,114539,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,,
1521,106856,4,8,3,,2,1,TRUE,4,TRUE,,,,1,,,TRUE,
1522,106332,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1523,106331,4,6,2,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1524,101612,4,7,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1525,208487010,5,,,,2,3,FALSE,,TRUE,TRUE,,TRUE,1,,,,TRUE
1526,130410,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1527,558503097,4,10,1,,3,3,FALSE,,TRUE,,,TRUE,1,TRUE,TRUE,TRUE,
1528,104314,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1529,114992,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1530,306768087,1,2,3,,3,2,FALSE,,TRUE,,,,2,TRUE,TRUE,,
1531,558503096,5,10,3,,3,3,FALSE,,,,,TRUE,2,TRUE,TRUE,TRUE,
1532,208487012,4,1,3,,1,3,FALSE,,TRUE,,,TRUE,2,,FALSE,TRUE,
1533,456194055,1,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,TRUE,,
1534,405760009,5,13,1,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,FALSE
1535,102054,4,9,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1536,108788,4,9,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1537,506460041,5,12,1,,2,2,FALSE,,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,FALSE,FALSE
1538,124410,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE
1539,106664,4,6,3,,2,1,FALSE,,TRUE,,,TRUE,1,TRUE,,TRUE,
1540,117243,1,1,3,,2,2,FALSE,,TRUE,,,,1,TRUE,,TRUE,
1541,304879002,4,6,3,,3,2,FALSE,,TRUE,,,,1,,,,TRUE
1542,138509,6,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,,
1543,132174,6,2,3,,1,3,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1544,128502,1,1,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1545,401831003,1,1,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,,
1546,302604054,1,2,3,,2,2,FALSE,,TRUE,,,,1,,,,TRUE
1547,456124025,5,6,2,,2,2,FALSE,,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE
1548,201582013,4,6,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
1549,305487034,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,,,
1550,107428,1,2,1,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1551,305487032,5,15,1,,3,3,FALSE,,TRUE,,,TRUE,1,,,,TRUE
1552,302612004,1,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,TRUE,,
1553,302614016,4,6,3,,2,2,FALSE,,TRUE,,TRUE,TRUE,2,TRUE,TRUE,TRUE,
1554,609018031,5,10,3,,2,3,FALSE,,TRUE,,,TRUE,3,,TRUE,,
1555,110855,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1556,306768067,1,2,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,FALSE
1557,138862,1,2,3,,2,2,FALSE,,TRUE,,,,1,,TRUE,TRUE,
1558,124214,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1559,117796,4,6,3,,2,2,FALSE,,TRUE,,,TRUE,1,,TRUE,TRUE,
1560,405079040,4,10,1,,3,2,FALSE,,TRUE,FALSE,FALSE,TRUE,2,TRUE,FALSE,FALSE,FALSE
1561,208487008,1,1,3,,2,2,FALSE,,TRUE,,,,2,,,,TRUE
1562,116370,4,7,2,,2,1,FALSE,,TRUE,,,TRUE,1,TRUE,TRUE,TRUE,
1563,130772,1,2,3,,2,3,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1564,405760007,5,15,2,,2,3,FALSE,,TRUE,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,FALSE
1565,558503015,1,1,3,,3,3,FALSE,,TRUE,,,,1,,TRUE,TRUE,
1566,408747017,4,10,1,,2,2,FALSE,,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE
1567,202290038,1,2,3,,2,2,FALSE,,TRUE,,,,1,FALSE,,,TRUE
1568,137193,1,1,3,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
1569,138483,2,2,3,,3,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
1570,208487018,4,10,3,,4,3,FALSE,,TRUE,,,TRUE,2,FALSE,FALSE,,TRUE
1571,305682013,1,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
1572,207510025,1,1,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1573,114415,4,6,2,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1574,306768107,1,2,3,,2,3,FALSE,,TRUE,TRUE,,,1,FALSE,TRUE,FALSE,FALSE
1575,137288,1,1,3,,1,3,FALSE,,TRUE,,,,2,,,TRUE,
1576,121654,1,2,2,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1577,207507062,4,12,3,,2,3,FALSE,,,,,TRUE,1,FALSE,,,TRUE
1578,302910049,5,10,1,,3,3,FALSE,,TRUE,,,TRUE,3,TRUE,TRUE,,
1579,126791,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1580,116011,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1581,136868,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1582,302672020,1,1,3,,2,2,FALSE,,TRUE,,,,2,,TRUE,TRUE,
1583,501040003,1,2,3,,2,2,FALSE,,TRUE,,,,2,,TRUE,,
1584,104284,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1585,118709,4,6,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1586,137101,1,1,3,,1,3,FALSE,,TRUE,,,,2,TRUE,TRUE,TRUE,
1587,116693,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1588,139495,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,,
1589,115038,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1590,124402,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE
1591,456194054,1,1,3,,2,2,FALSE,,TRUE,TRUE,,,2,,FALSE,,TRUE
1592,102910,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1593,115406,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1594,107342,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1595,116375,4,6,3,,2,1,FALSE,,TRUE,,FALSE,FALSE,1,,,TRUE,
1596,117316,4,6,2,,2,2,FALSE,,TRUE,,,,1,,,TRUE,
1597,302696005,1,2,3,,3,2,FALSE,,TRUE,,,,2,TRUE,,,
1598,137995,3,3,2,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1599,108201,4,8,3,,2,1,FALSE,,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE
1600,302612006,1,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,,,
1601,115128,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1602,124152,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1603,110667,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
1604,201395001,2,2,3,,2,2,FALSE,,TRUE,FALSE,,,1,,FALSE,,TRUE
1605,302947001,1,2,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,FALSE
1606,103027,1,2,3,,2,1,FALSE,,TRUE,,,,1,FALSE,TRUE,TRUE,
1607,302650087,1,2,3,,3,3,FALSE,,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE
1608,116647,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1609,119530,4,7,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1610,102516,1,1,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1611,137181,1,1,3,,1,3,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1612,302614047,1,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1613,456172021,5,10,1,,2,3,FALSE,,TRUE,,,TRUE,1,,,,TRUE
1614,132869,2,3,3,,2,1,TRUE,3,TRUE,,,,1,TRUE,TRUE,TRUE,
1615,104996,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1616,117321,3,4,2,,2,1,TRUE,3,TRUE,,,,1,TRUE,FALSE,TRUE,
1617,111709,4,6,3,,2,1,FALSE,,TRUE,FALSE,,TRUE,1,TRUE,TRUE,TRUE,
1618,123570,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE
1619,102918,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1620,302650092,1,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE
1621,111033,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1622,117766,1,2,3,,2,1,FALSE,,TRUE,,,,1,,TRUE,TRUE,
1623,136561,3,3,3,,2,2,TRUE,2,TRUE,,,,1,,,TRUE,
1624,207583045,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,,
1625,132501,6,2,3,,1,3,TRUE,1,TRUE,,,,1,,TRUE,TRUE,
1626,101413,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1627,124397,4,7,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1628,118872,4,7,3,,2,1,FALSE,,TRUE,TRUE,,TRUE,1,,,TRUE,
1629,115522,4,9,3,,2,1,FALSE,,TRUE,,,,1,TRUE,TRUE,TRUE,
1630,406528037,5,9,2,,2,3,FALSE,,FALSE,FALSE,FALSE,TRUE,3,FALSE,TRUE,FALSE,FALSE
1631,102025,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1632,305682014,1,2,3,,2,2,FALSE,,TRUE,,,,2,TRUE,TRUE,FALSE,
1633,128533,4,6,3,,2,1,FALSE,,TRUE,TRUE,,TRUE,2,TRUE,TRUE,TRUE,
1634,139993,1,2,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,FALSE
1635,609117076,5,10,3,,2,2,FALSE,,TRUE,FALSE,FALSE,TRUE,3,TRUE,TRUE,FALSE,FALSE
1636,104518,1,2,1,,1,3,TRUE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE
1637,108850,4,6,3,,2,1,FALSE,,TRUE,FALSE,,,1,TRUE,TRUE,TRUE,
1638,107044,4,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1639,116874,1,2,2,,1,3,FALSE,,TRUE,,,,1,,,TRUE,
1640,114050,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1641,202290039,4,2,3,,2,2,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE
1642,306860189,1,2,3,,2,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1643,105708,2,3,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE
1644,102064,4,6,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1645,201987008,4,6,3,,3,3,FALSE,,TRUE,FALSE,FALSE,FALSE,1,,,,TRUE
1646,113439,1,2,3,,2,1,FALSE,,TRUE,,,,1,TRUE,,TRUE,
1647,105772,1,2,3,,2,1,FALSE,,TRUE,,,,1,,,TRUE,
1648,109126,1,2,3,,2,1,FALSE,,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1649,501040019,1,2,3,,2,2,TRUE,1,TRUE,,,,1,TRUE,,,
1650,119528,4,6,3,,2,1,FALSE,,TRUE,TRUE,,TRUE,1,TRUE,TRUE,TRUE,
1651,456122001,1,1,3,,2,3,FALSE,,TRUE,TRUE,,,2,,,,TRUE
1652,124573,4,6,3,,2,1,FALSE,,TRUE,TRUE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE
1653,137028,1,2,3,,2,2,FALSE,,TRUE,,,,1,TRUE,TRUE,,
1654,553224021,1,2,3,,3,3,FALSE,,TRUE,,,,1,TRUE,,,
