id,eiin,building_no,building_name,foundation_floor_count,year_built,total_floor_count,total_room_count,vertical_expansion_possible,type,condition
4249,207507027,2,Hozrat Ali R Vabon,4,2018,2,4,true,1,1
4258,113985,1,BUILDING  1,3,2009,2,6,true,1,1
4259,113985,2,BUILDING 2,2,1995,1,3,true,1,1
4260,113985,3,BUILDING 3,1,1980,1,3,false,3,3
4288,137663,1,????????? ??????????  ????? ???? ?????? ???????????? ???????????,5,2015,3,15,true,1,1
4305,208487010,1,Academic Building 1,5,2015,4,9,true,1,1
4336,114539,1,?,3,2018,2,12,true,2,1
4337,114539,2,2,2,2020,1,8,true,1,1
4338,114539,3,?,1,2022,1,8,false,3,1
4339,114539,4,?,1,2015,1,6,false,3,2
4352,104314,1,Building #1,2,1976,2,8,false,1,3
4353,104314,2,Building #2,3,2021,1,5,true,1,1
4354,104314,3,Building #3,4,2022,4,12,false,1,1
4355,114992,1,Rabindra,4,2017,3,3,true,1,1
4356,114992,2,Nazrul,3,2005,3,4,false,1,3
4357,114992,3,Academic,3,1996,3,8,false,1,3
4359,558503096,1,???? ?????,0,2008,0,5,false,2,1
4401,128502,1,NOJRUL,0,1995,0,7,false,2,1
4402,401831003,1,1,0,2013,0,7,false,2,1
4411,305487034,1,Bhaban No 1,0,2023,0,2,false,2,1
4412,305487034,2,Bhaban No 2,0,2023,0,4,false,2,1
4413,305487034,3,Bhaban No 3,0,2024,0,2,false,2,1
4441,208487008,1,Bishwas Building,4,2014,3,9,true,1,1
4442,116370,1,1,4,2021,1,4,true,1,1
4443,116370,2,2,3,2021,2,6,true,1,1
4444,116370,3,3,3,2011,2,10,false,1,1
4445,116370,4,4,4,2022,2,2,true,1,1
4446,130772,1,1,1,2007,1,5,false,3,1
4447,130772,2,2,1,2007,1,5,false,3,1
4448,130772,3,3,1,2007,1,3,false,3,1
4499,207507062,1,Baibul Aman Jame mosjid Complex,5,2009,3,4,true,1,1
4506,116011,1,Hanip ali,3,1995,2,8,true,1,1
4507,116011,2,Muktijodhdha Sriti,5,2014,4,12,false,1,1
4508,116011,3,Prosasonik,3,2018,1,3,true,1,1
4512,501040003,1,1,5,2025,2,5,true,1,1
4513,501040003,2,2,1,2014,1,10,false,2,1
4514,501040003,3,3,1,2015,1,4,false,2,1
4515,501040003,4,4,1,2008,1,11,false,2,1
4537,102910,1,Office Bhobon,4,2013,1,3,true,1,1
4538,102910,2,Academic Bhobon,1,1995,1,3,false,1,3
4539,102910,3,Academic,1,2014,1,2,false,2,2
4546,116375,1,1,3,2000,1,2,true,1,1
4547,116375,2,2,1,1995,1,4,false,2,1
4548,116375,3,3,1,1995,1,4,false,2,1
4551,117316,1,1,5,2007,1,5,true,2,1
4552,117316,2,2,2,2009,1,4,true,2,1
4553,117316,3,3,0,2020,0,5,false,3,1
4554,302696005,1,Building 1,3,2021,3,10,false,1,1
4555,302696005,2,Building 2,0,2015,1,4,false,2,1
4556,137995,1,Vobon 1,6,2014,3,14,true,1,1
4563,124152,1,Biggan Bhaban,2,2000,1,2,true,1,1
4564,124152,2,2 No,2,2007,1,2,true,1,1
4565,124152,3,3 no,4,2022,1,3,true,1,1
4582,119530,1,01,3,1996,1,3,true,1,1
4583,119530,2,02,0,1991,0,5,false,2,1
4584,119530,3,03,0,1996,0,2,false,2,1
4585,119530,4,04,0,1997,0,2,false,2,1
4586,119530,5,05,0,2023,0,3,false,2,1
4600,132869,1,Building 1,4,2024,1,3,true,1,1
4601,132869,2,Building 2,3,2018,3,8,false,2,1
4608,117321,1,administrative vaban,4,1999,3,12,true,1,2
4609,117321,2,Academy vaban,3,1996,3,9,false,1,1
4610,117321,3,satri nibash,3,1996,3,16,false,1,2
4625,117766,1,1,2,1994,2,15,false,1,1
4626,136561,1,?,5,2014,1,5,true,1,1
4643,305682014,1,??? ?,1,2017,1,8,false,2,1
4644,305682014,2,??? ?,1,2017,1,4,false,2,1
4645,128533,1,IDB,1,2001,1,3,true,1,2
4690,501040019,1,1,5,2022,3,9,true,1,1
4724,122288,1,tinshed,1,2020,1,3,false,2,1
4725,122288,2,tinshed,1,1999,1,3,false,3,1
4784,303551005,1,1,1,2017,1,3,false,3,1
4785,303551005,2,2,1,2017,1,2,false,3,1
4810,100259,1,1,3,2010,3,13,false,1,1
4839,108813,1,1,4,2019,4,12,false,1,1
4840,108813,2,2,2,1985,2,15,false,1,1
4841,108813,3,3,0,2017,0,2,false,2,1
4855,113506,1,??????? ???,2,1994,2,8,false,1,1
4856,113506,2,????????? ???,4,2022,1,3,true,1,1
4857,113506,3,??????? ???,1,1993,1,2,false,1,1
4872,139176,1,1,12,2011,10,32,true,1,1
4877,132240,1,Block-A,3,2010,3,12,false,1,1
4878,132240,2,Block-B,0,1998,1,8,false,2,1
4896,109433,1,facilites,1,1997,1,3,false,1,2
4897,109433,2,?????????? ???,4,2018,1,3,true,1,1
4898,109433,3,??????????? ???,1,2003,1,2,false,1,1
4899,109433,4,????? ???,1,1994,1,1,false,2,2
4910,302614038,1,1,4,2015,4,22,false,1,1
4911,302614038,2,2,1,2004,1,2,false,2,1
4912,302614038,3,3,1,2004,1,2,false,2,1
4913,110928,1,KAZI ISMAIL HOSSAIN BUILDING,4,2022,4,11,false,1,1
4914,110928,2,ALHAJ AFROJA BEGUM,0,2016,0,13,false,2,1
4915,110928,3,ROWSONARA BEGUM,2,1995,1,3,false,1,2
4978,119195,1,????????,3,2003,3,12,true,1,1
4979,119195,2,????????,2,1992,1,3,true,1,1
4980,119195,3,????? ???,1,2017,1,1,true,1,1
4991,302614016,1,1,3,2008,3,17,false,1,1
4992,302614016,2,2,1,2012,1,6,false,2,1
4994,115659,1,unicef,2,1981,2,7,false,1,1
4995,115659,2,facilitis,2,1995,1,3,true,1,1
4996,115659,3,Tinshed,1,2005,1,3,false,2,1
5019,107396,1,Madrasah Vobon,2,1975,2,14,false,1,2
5021,102774,1,1,2,1965,2,8,false,1,2
5022,102774,2,2,3,2005,2,6,true,1,1
5023,102774,3,3,4,2018,1,3,true,1,1
5024,102774,4,4,0,2023,1,4,false,2,1
5049,458970032,1,01,0,2020,1,5,false,2,1
5050,458970032,2,02,0,2020,1,5,false,2,1
5051,127160,1,1,2,1996,2,8,false,1,1
5052,127160,2,2,0,1990,0,2,false,2,1
5053,127160,3,3,0,2005,0,5,false,2,1
5074,131065,1,Administrative and Academic Building,2,2011,1,4,true,1,1
5083,126965,1,???????? ??? ?,1,1997,1,7,false,1,1
5084,126965,2,???????? ??? ?,3,2001,1,3,true,1,1
5103,131616,1,Kazi Najrul Islam building,0,2006,1,3,false,2,1
5104,131616,2,Abu Bakar (R) Building,0,2022,1,10,false,3,1
5105,131616,3,Ayesha (Ra) Building,0,2024,1,2,false,2,1
5111,114473,1,?,1,1995,2,3,true,1,1
5112,114473,2,?,4,2010,3,9,true,1,1
5113,114473,3,?,0,1995,1,17,true,3,2
5150,118284,1,ICT Bhobon,4,2018,4,12,false,1,1
5163,5d167f76-f45f-4737-915b-b140f9259c34,1,Building-1,0,2020,0,12,false,2,1
5164,110668,1,1,1,2004,1,3,false,2,2
5165,110668,2,2,2,2000,2,11,false,1,1
5166,110668,3,3,2,2018,2,8,false,1,1
5167,110668,4,4,4,2019,1,3,true,1,1
5168,123670,1,Nazrul Bhabon,6,2021,4,12,true,1,1
5169,123670,2,Rabindra Bhabon,2,1993,1,7,true,2,1
5170,123670,3,Jasimuddin,1,2014,1,3,true,1,2
5188,106075,1,1,4,2013,3,9,true,1,1
5189,106075,2,2,0,2024,1,2,false,2,1
5190,106075,3,3,0,1991,1,2,false,3,3
5191,106075,4,4,0,2001,1,2,false,3,3
5192,119512,1,01,0,2001,0,8,false,2,1
5203,136479,1,1,5,2006,4,4,false,1,1
5211,121911,1,1,0,1999,1,3,false,3,1
5212,121911,2,2,5,2004,1,3,true,1,1
5213,121911,3,3,5,2002,3,9,false,1,1
5214,110583,1,1,5,1998,3,16,true,1,1
5215,110583,2,2,0,1998,1,2,false,3,1
5216,201512001,1,1,3,1996,3,14,false,1,1
5221,453915003,1,N/A,0,2013,0,4,false,2,1
5222,453915003,2,N/A,0,2013,0,4,false,2,1
5223,453915003,3,N/A,0,2013,0,4,false,2,1
5224,453915003,4,N/A,0,2013,0,4,false,2,1
5225,453915003,5,NA,0,2013,0,4,false,3,1
5237,202290070,1,building 1,1,1998,1,15,false,2,1
5238,202290070,2,building 2,1,1998,1,4,false,2,1
5248,107887,1,Kobi Nazrul,3,1986,3,19,false,1,1
5249,107887,2,Begom Rokia,5,2010,3,11,true,1,1
5258,108798,1,01,4,2016,4,17,false,1,1
5259,108798,2,01,4,2024,1,3,true,1,1
5260,103014,1,1,1,1996,1,3,false,1,2
5261,103014,2,2,0,1965,1,3,false,2,3
5262,103014,3,3,0,1973,1,5,false,3,2
5277,558503095,1,,0,2014,0,2,false,2,1
5278,558503095,2,2,0,2017,0,2,false,2,1
5279,558503095,3,3,0,2020,0,1,false,2,1
5296,117759,1,1,5,1963,2,4,false,1,2
5297,117759,2,2,5,1996,3,8,false,1,1
5298,117759,3,3,5,1996,3,11,false,1,1
5299,117759,4,4,5,2006,3,7,false,1,1
5300,117759,5,5,3,2006,3,10,false,1,1
5303,303336011,1,TITUMIR BHABAN,3,2018,2,10,true,1,1
5321,105039,1,Academic building -1,2,1988,2,11,false,1,1
5322,105039,2,Academic building -2,3,2015,2,4,true,1,1
5323,105039,3,Academic building -2,2,1995,2,6,false,1,1
5324,105039,4,Academic building -4,4,2024,2,2,true,1,1
5325,108387,1,collge building,8,2018,8,24,false,1,1
5326,108387,2,school building,4,1990,4,52,false,1,1
5327,108387,3,Administrative building,6,2024,6,18,false,1,1
5328,108899,1,Puratonb Vobon,1,2000,1,10,false,1,2
5329,108899,2,Vobon 2,4,2016,4,8,false,1,1
5359,609127006,1,01,4,2010,4,8,false,1,1
5360,117099,1,1,1,1964,1,5,false,1,2
5361,117099,2,2,1,1972,1,7,false,1,2
5362,117099,3,3,1,1991,1,6,false,1,2
5365,121254,1,new building,4,2013,4,12,false,1,1
5366,121254,2,old building,1,1997,1,3,false,1,1
5367,121254,3,tinshed,0,2001,1,5,false,2,1
5368,121254,4,tinshed,0,2000,0,3,false,3,3
5369,121254,5,tin-shed,0,1995,1,1,false,2,2
5370,134707,1,BUILDING 1,4,2022,1,3,true,1,1
5371,134707,2,Building 2,1,2008,1,6,false,1,1
5382,120732,1,Academic,2,1996,2,8,false,1,1
5383,120732,2,Academic,1,1990,1,3,false,2,1
5385,110557,1,building,3,2001,2,8,true,1,1
5386,110557,2,building,1,1987,1,2,true,1,2
5391,113461,1,1,4,2019,1,3,true,1,1
5392,113461,2,2,0,1997,0,4,false,2,1
5402,115824,1,1,1,1970,1,6,false,1,2
5403,115824,2,2,1,1994,1,3,false,1,2
5410,112840,1,01,3,2021,3,8,false,1,1
5411,112840,2,02,3,2009,3,9,false,1,1
5412,112840,3,03,5,2022,1,3,true,1,1
5413,112840,4,04,1,1994,1,2,false,1,2
5431,113511,1,Building 1,0,1990,0,2,false,2,1
5432,113511,2,Building 2,0,1996,0,3,false,1,2
5433,113511,3,Building 3,0,2001,0,6,false,2,1
5434,113511,4,Building 4,0,1998,0,3,false,2,1
5435,113511,5,Building 5,3,2008,3,9,false,1,1
5436,120772,1,1,4,2012,1,3,true,1,1
5437,120772,2,2,0,1998,0,6,false,2,1
5447,128490,1,academic,2,1995,2,11,false,1,1
5448,128490,2,academic -2,1,2014,1,1,false,2,1
5449,128490,3,store and library,1,2006,1,3,false,2,1
5468,111968,1,1,4,2025,1,3,true,1,1
5469,111968,2,2,1,2012,1,2,false,2,1
5470,111968,3,3,0,2000,0,3,false,3,1
5471,111968,4,4,0,2003,0,2,false,3,1
5483,103218,1,Administration Bhobon,3,2001,3,12,false,1,1
5484,103218,2,Academic Bhobon-1,4,2015,4,11,false,1,1
5485,103218,3,Academic Bhobon-2,4,2025,1,3,true,1,1
5486,103218,4,Academic Bhobon-3,3,2004,3,9,false,1,1
5487,103218,5,Bigghan Bhaban,2,1960,2,2,false,1,2
5488,116551,1,MUL VOBON,2,1981,2,16,false,1,2
5489,116551,2,ACADEMIC 01,3,1994,3,9,false,1,1
5490,116551,3,ACADEMIC 02,4,2018,4,11,false,1,1
5491,116551,4,PRINCIPAL KAMRUZZAMAN VOBON,4,2013,2,9,true,1,1
5513,132942,1,NAZRUL,0,2001,0,2,true,3,1
5514,132942,2,ROKEYA,0,2001,0,7,true,3,1
5515,132942,3,SUFIA KAMAL,0,2001,0,2,true,3,1
5531,116095,1,prosasonik,1,2000,1,4,false,2,1
5532,116095,2,academic,1,2000,1,8,false,2,2
5533,132123,1,AKADEMIK VABAN,4,2022,1,3,true,1,1
5534,132123,2,ABDUL ROUF KHAN VABAN,1,2003,1,9,false,2,1
5535,132123,3,HOSTEL VABAN,1,2010,1,4,false,3,3
5537,111082,1,??? ?,4,2020,4,12,false,1,1
5538,111082,2,??? ?,1,2009,1,3,false,2,1
5539,111082,3,??? ?,1,1984,1,4,false,2,3
5543,131139,1,1,0,2005,0,5,false,2,1
5544,131139,2,2,0,2015,0,2,false,2,1
5545,138613,1,1,2,2008,1,5,false,2,1
5546,138613,2,2,2,2020,1,2,true,2,1
5547,138613,3,3,2,2023,1,1,true,2,1
5550,107052,1,Academic 1,4,2018,4,12,false,1,1
5551,107052,2,Academic 2,2,2015,2,3,false,1,1
5552,107052,3,Academic 3,1,1994,1,3,false,1,2
5553,107052,4,Academic 4,0,2004,0,3,false,2,1
5561,119818,1,01,1,2003,1,9,false,2,1
5562,128475,1,academic Bhaban,3,1994,2,10,false,1,1
5563,128475,2,old library,1,1963,1,1,false,1,1
5584,109485,1,???????? ???,3,2001,2,8,true,1,1
5585,109485,2,????????? ???,2,2007,2,4,false,1,1
5586,109485,3,???????? ??? 2,3,2012,1,1,true,1,1
5587,109485,4,???????????,2,2001,2,7,false,1,2
5591,107246,1,1 no Vobon,5,2014,4,17,true,1,1
5592,134319,1,Bhobon No 1,1,2003,1,4,false,2,2
5593,134319,2,Bhobon-2,1,2003,1,4,false,2,2
5594,134319,3,Bhobon-3,4,2022,1,3,true,1,1
5595,138007,1,academic,5,2021,3,12,true,1,1
5596,106613,1,1,7,2017,2,12,true,1,1
5599,204677001,1,1,0,2006,0,14,false,3,1
5606,553224023,1,Campus 1,4,2010,4,25,false,1,1
5616,111710,1,1,2,1997,1,3,true,1,1
5617,111710,2,2,4,2022,4,14,false,1,1
5639,106777,1,Building- 1,3,2005,1,4,true,1,2
5640,106777,2,Building- 2,0,1979,1,6,false,2,2
5641,106777,3,Building- 3,3,2016,2,15,true,1,1
5642,106777,4,Building- 4,4,2015,1,3,true,1,1
5653,900504,1,1,6,1980,6,40,false,1,1
5654,900504,2,2,4,1990,4,16,false,1,1
5655,900504,3,3,4,1990,4,40,false,1,1
5656,900504,4,4,4,1985,4,35,false,1,1
5657,900504,5,5,8,2012,8,30,false,1,1
5678,456120033,1,sunflower,1,2020,1,7,false,3,1
5682,107678,1,1,3,2018,3,9,true,1,1
5683,107678,2,2,3,2016,3,5,false,1,1
5694,106146,1,1,3,2004,1,3,false,1,2
5695,106146,2,2,0,1986,1,5,false,2,2
5696,106146,3,3,0,2012,1,4,false,3,2
5697,101622,1,Sufia kamal,1,1995,1,3,false,1,1
5698,101622,2,Kaji Nazrul,2,1903,2,2,false,1,2
5699,101622,3,Begum Rokeya,1,1995,1,3,false,1,1
5700,108852,1,1,4,2021,1,3,true,1,1
5701,138927,1,faruk bhaban,2,2018,2,9,false,1,1
5702,138927,2,baban 2,0,2016,1,3,false,2,1
5703,138927,3,bhaban 3,0,2018,0,3,false,2,2
5704,135311,1,Kazi Nazrul Vobon,1,2021,1,4,false,1,1
5708,106782,1,Academic Building,2,2021,2,12,false,1,1
5736,603626005,1,101,2,2012,2,5,true,1,1
5737,603626005,2,102,1,2010,1,11,false,2,1
5738,603626005,3,103,1,2010,1,1,false,3,1
5745,110683,1,1,1,1991,1,3,false,3,1
5746,110683,2,2,1,2000,1,3,false,3,1
5747,104225,1,academic-1,4,1997,2,12,true,1,1
5748,104225,2,academic-2,4,2005,2,4,true,1,1
5749,104225,3,administrative,5,2012,5,9,false,1,1
5753,116365,1,1,2,2004,2,4,false,1,1
5754,116365,2,2,3,2018,1,3,true,1,1
5755,116365,3,3,4,2019,4,11,false,1,1
5760,115418,1,1,2,1995,1,4,true,1,1
5761,115418,2,2,2,1996,2,7,true,1,1
5762,115418,3,3,3,2005,2,8,true,1,1
5763,117297,1,1,2,2008,1,4,true,1,1
5764,117297,2,2,2,2017,1,2,true,1,1
5765,117297,3,3,4,2024,4,13,false,1,1
5766,201987008,1,Hazrat Umar (r:),1,1968,1,5,false,2,2
5767,201987008,2,khadija,2,2008,2,4,false,1,1
5768,201987008,3,abu horaira,2,2018,1,3,false,1,1
5769,201987008,4,kazi,1,2021,1,2,false,2,1
5791,106024,1,1,3,2004,2,4,true,1,1
5799,100298,1,?. ???? ??? ??? ???????? ???????? ????????????,3,2021,3,8,false,1,1
5831,108425,1,? ??,4,2004,2,6,true,1,1
5832,108425,2,? ?? ???,4,2015,2,6,true,1,1
5833,108425,3,? ?? ???,4,2009,2,12,true,1,1
5834,108425,4,? ?? ???,4,2018,1,3,true,1,1
5835,108425,5,? ?? ???,4,2020,3,9,true,1,1
5837,302910093,1,Tinshed,0,2018,1,5,false,3,1
5838,124159,1,FASHALIST,5,2008,1,3,true,1,1
5841,106878,1,Boban 1,4,2024,1,3,true,1,1
5842,106878,2,Boban 2,3,2003,3,9,false,1,1
5843,106878,3,boban 3,3,2009,3,6,false,1,1
5844,106878,4,boban 4,2,2014,2,6,false,1,1
5845,106878,5,boban 5,4,2000,4,12,false,1,1
5846,106878,6,boban 6,2,1994,2,6,false,1,1
5849,105047,1,Academic building -1,5,2006,3,29,true,1,1
5850,202266021,1,Academy Bhaban,5,2022,3,55,true,1,1
5862,120473,1,1,1,1997,1,6,true,2,1
5863,120473,2,2,3,2004,1,3,true,1,1
5864,120473,3,3,1,2016,1,2,false,2,1
5872,113204,1,Accademic,4,2020,4,12,true,1,1
5873,113204,2,Duble Shift,2,2000,2,8,true,1,1
5874,113204,3,Half Building,1,1976,1,2,false,2,1
5875,113204,4,Half Building,1,1976,1,2,false,2,1
5876,609127023,1,01,4,2016,2,4,true,1,1
5886,609018020,1,?,0,2015,0,2,false,2,1
5887,603611031,1,1,4,1996,3,24,true,1,1
5888,603611031,2,2,5,2003,3,8,true,1,1
5889,603611031,3,3,5,2013,3,8,true,1,1
5890,603611031,4,4,5,2004,2,8,true,1,1
5901,119616,1,00,2,2004,2,17,false,1,1
5902,119616,2,00,2,2004,2,17,false,1,1
5903,119616,3,00,0,2004,0,10,false,1,1
5904,127749,1,1,0,1984,0,3,true,2,2
5905,127749,2,2,0,2015,0,3,true,2,1
5906,127749,3,3,0,2022,0,5,true,2,2
5907,127749,4,4,0,2023,0,2,true,2,2
5932,101739,1,Academic vabon,1,1997,1,3,false,1,1
5933,101739,2,Academic vabon,4,2022,1,3,true,1,1
5934,101739,3,academic vabon,2,2018,1,2,true,1,1
5935,123924,1,academic building,2,1996,1,3,true,1,2
5936,123924,2,academic building,1,1993,1,4,false,2,2
5937,123924,3,academic building,1,1993,1,6,false,2,2
5969,138946,1,01,3,2017,2,10,true,1,1
5970,138946,2,02,0,2020,0,12,false,2,1
5971,138946,3,3,0,2022,0,11,false,2,1
5984,135733,1,1,0,2010,0,7,false,2,2
5985,135733,2,2,0,2018,0,5,false,2,2
6005,609162042,1,????? ???,1,2008,1,14,false,1,1
6024,127106,1,Office Building,3,1988,2,7,false,1,1
6025,127106,2,Classroom Building,3,1990,2,7,false,1,1
6026,127106,3,Science Building,3,1999,3,6,true,1,1
6027,127106,4,Hostel,3,2009,2,8,true,1,1
6028,127106,5,5,4,2020,4,13,false,1,1
6029,135908,1,1,4,2011,4,12,false,1,1
6030,135908,2,2,1,2016,1,7,false,2,1
6034,117706,1,ABDUL HAI,2,1995,2,15,false,1,1
6035,117706,2,Govt.VABAN,2,2019,2,8,false,1,1
6036,126738,1,jomuna,3,2012,1,4,true,1,1
6037,126738,2,Meghna,2,1994,1,5,false,1,2
6038,126738,3,Kornofully,1,1995,1,2,false,2,3
6039,126738,4,poddma,3,2005,2,8,true,1,1
6044,129370,1,academic building 1,1,2017,1,3,false,2,1
6045,129370,2,ACADEMIC BUILDING 2,1,2000,1,7,false,2,1
6046,129370,3,ACADEMIC BUILDING 3,4,2018,3,9,true,1,1
6047,129370,4,ACADEMIC BUILDING 4,4,2008,2,6,true,1,1
6048,207510032,1,1,5,2010,3,7,true,1,1
6049,116327,1,GOLAP,2,1966,2,10,false,1,2
6050,116327,2,SAPLA,5,2002,2,8,true,1,1
6051,116327,3,HENA,3,2000,3,8,false,1,1
6052,116327,4,4,5,2019,1,3,true,1,1
6053,116327,5,5,4,2023,4,12,false,1,1
6060,122922,1,Sufiya Kamal,0,2004,0,4,false,2,1
6061,122922,2,Robindranath,0,2016,0,2,false,2,1
6062,122922,3,Nazrul,0,2018,0,3,false,2,1
6063,122922,4,Rokeya,4,2022,4,11,false,1,1
6064,118730,1,Biggan vaban,3,2022,3,12,true,1,1
6065,118730,2,Prosaconic vaban,2,2000,3,9,false,1,3
6066,118730,3,Library vaban,1,2000,2,5,true,1,1
6067,118730,4,Common Room boys,3,1991,1,1,true,1,1
6068,118730,5,Common Room Girls,3,1991,3,1,true,1,1
6069,118730,6,Scicle set,1,2023,1,1,true,3,1
6070,118730,7,Aecadamic vaban,2,1990,3,9,true,1,1
6074,458970006,1,01,0,2017,1,3,false,2,1
6075,458970006,2,02,0,2017,1,4,false,2,1
6076,458970006,3,03,0,2017,1,2,false,2,1
6083,119201,1,rose,5,2020,2,8,true,1,1
6084,119201,2,jui,3,2001,3,9,false,1,1
6085,119201,3,beli,1,2006,1,2,true,2,1
6090,139171,1,vabon 1,0,2019,1,7,false,2,1
6091,139171,2,vabon 2,4,2023,1,5,true,1,1
6092,139171,3,vabon3,4,2025,1,3,true,1,1
6103,105294,1,1,2,2023,1,2,true,1,1
6104,105294,2,2,0,2016,1,2,false,2,1
6105,105294,3,3,0,2000,1,2,false,2,1
6106,105294,4,4,0,2002,1,4,false,3,1
6108,103523,1,01,1,2003,1,2,false,1,2
6109,103523,2,02,3,2005,3,6,false,1,1
6110,103523,3,03,4,2020,3,9,true,1,1
6111,119860,1,MIR LABONI,4,2020,4,12,false,1,1
6112,110923,1,Building 1,4,2024,3,9,true,1,1
6113,110923,2,BUILDING 2,0,2006,1,1,false,3,3
6114,110923,3,BUILDING 3,0,2004,1,2,false,3,2
6115,110923,4,BUILDING 4,0,2004,1,2,false,3,1
6116,903446,1,1,4,1990,4,8,false,1,1
6117,903446,2,2,5,1994,5,23,false,1,1
6118,201537044,1,Khurshad Baban,7,2004,4,12,true,1,1
6122,133095,1,1,4,2023,3,9,true,1,1
6123,133095,2,2,2,1999,2,4,false,1,1
6129,135225,1,1,5,1998,4,8,true,1,1
6130,135225,2,2,5,1998,5,5,false,1,1
6132,105390,1,????????? ???,1,2014,1,1,false,2,1
6133,105390,2,??? ???,1,2025,1,3,false,2,1
6134,105390,3,?????? ???,1,2002,1,3,false,2,2
6188,108855,1,1,4,2001,2,6,true,1,1
6189,108855,2,2,4,2019,4,11,false,1,1
6190,108855,3,3,1,1998,1,3,false,2,1
6193,115522,1,01,4,1993,3,15,true,1,1
6194,115522,2,2,4,2008,3,17,true,1,1
6195,115522,3,3,2,2001,1,4,true,1,1
6203,137660,1,1,3,2014,3,17,false,1,1
6205,110482,1,1,0,1994,1,3,false,1,2
6206,110482,2,2,0,2015,0,1,false,1,1
6207,110482,3,3,0,1998,0,2,false,3,1
6208,110482,4,4,0,2008,0,4,false,3,1
6209,137062,1,1,1,2013,1,6,false,2,1
6216,130085,1,1 no,3,1995,1,3,false,1,1
6217,130085,2,2 no,1,1990,1,5,false,1,1
6218,130085,3,3 no,2,1986,2,6,false,1,1
6219,130085,4,4 no,3,2009,3,9,false,1,1
6220,130085,5,5 no,1,2010,1,1,false,1,1
6221,119546,1,1,4,2010,2,4,false,1,1
6222,119546,2,2,1,1981,1,2,false,2,3
6223,119546,3,3,3,2006,3,11,false,1,1
6224,119546,4,4,6,2023,6,17,false,1,1
6225,119546,5,5,1,1972,1,3,false,1,3
6253,201512011,1,1,5,2018,3,16,true,1,1
6255,122291,1,academic vobon,4,2020,4,12,false,1,1
6256,112494,1,1,3,1995,3,9,false,1,1
6257,112494,2,2,2,1995,1,2,false,1,1
6258,112494,3,3,3,2003,3,9,false,1,1
6259,112494,4,4,3,2010,3,9,false,1,1
6260,112494,5,5,4,2020,4,12,false,1,1
6261,113326,1,office vobon,3,2004,3,9,false,1,1
6262,113326,2,dhkokkhin vobon,2,1995,2,6,false,1,1
6263,113326,3,vokeshonal vobon,3,2019,1,3,true,1,1
6264,113326,4,mosjid vobon,3,2023,1,2,true,1,1
6265,113326,5,tinshet vobon,1,2020,1,2,false,2,1
6273,127016,1,Block-A,4,1997,2,9,true,1,1
6274,127016,2,Block-B,0,1995,1,8,false,2,1
6277,112807,1,Moulobia abul monsor,3,2016,2,4,true,1,1
6278,112807,2,Class room,1,1996,1,5,false,2,1
6289,302696014,1,Building 1,0,2006,0,24,true,2,1
6314,110318,1,1,1,2012,1,4,false,2,1
6315,110318,2,2,1,2020,1,2,false,2,1
6316,110318,3,3,1,2024,1,4,false,3,1
6317,110318,4,4,1,2025,1,3,false,3,1
6331,101477,1,1,2,2000,1,3,false,1,2
6332,101477,2,2,0,1988,0,5,false,3,3
6334,135556,1,???????? ???,2,2014,1,4,true,1,1
6359,117616,1,ACADEMIC BUILDING,4,2022,1,3,true,1,1
6369,100224,1,?,1,1998,1,12,false,3,1
6370,100224,2,?,1,2008,1,7,false,3,1
6371,107260,1,01,4,2018,1,3,true,1,1
6372,107260,2,02,3,2006,3,6,false,1,1
6373,107260,3,03,2,1987,2,8,false,1,2
6374,107260,4,04,2,1966,2,4,false,2,3
6380,108316,1,01,3,2006,3,6,false,1,1
6381,108316,2,02,4,2016,1,3,true,1,1
6402,115018,1,Dakhil vocational building,5,2021,1,3,true,1,1
6403,115018,2,Principle Golam Mostofa  building,3,2023,3,6,false,1,1
6405,134265,1,Vobon 1,8,2008,8,47,true,1,1
6409,109989,1,Academic,3,2007,2,4,true,1,1
6410,109989,2,Academic 2,0,2018,1,5,false,2,1
6411,109989,3,Academic 3,0,2024,1,4,false,2,1
6412,126996,1,??????? ???,4,2014,1,3,true,1,1
6413,126996,2,???? ?????? ????? ???,2,2012,1,2,true,1,1
6414,126996,3,?????? ???,1,2009,1,3,false,2,1
6415,126996,4,??????? ????,1,1992,1,5,false,2,1
6416,126996,5,???? ?????????? ???,1,1992,1,4,false,2,1
6417,126996,6,????? ??? ???,1,1995,1,2,false,2,1
6418,126996,7,??????????? ???,2,1996,1,3,true,1,1
6436,123781,1,Academic Building 1,1,2000,1,12,false,2,1
6437,123781,2,Academic Building 2,1,2012,1,4,false,2,1
6439,127300,1,1,2,1994,2,6,false,1,1
6440,127300,2,2,2,2005,2,6,false,1,1
6441,127300,3,3,4,2015,4,12,false,1,1
6442,127300,4,4,0,1965,0,4,false,2,2
6443,127300,5,5,0,1980,0,5,false,2,2
6449,138726,1,???????? ???,1,2010,1,2,false,2,1
6450,138726,2,???????? ???-?,0,2010,0,4,false,3,2
6457,609018006,1,?,0,2008,0,3,false,2,1
6463,103097,1,1,2,2003,2,4,false,1,1
6464,103097,2,2,3,2014,3,7,false,1,1
6465,103097,3,3,4,2022,4,12,false,1,1
6483,119838,1,Shikha Prokoushol Bhobon,4,2018,3,8,true,1,1
6484,119838,2,Facilities Building,2,1996,1,3,true,1,1
