id,eiin,new_building_space_available,new_building_space_amount,normal_class_room_count,multimedia_auditorium_room_count,multimedia_class_room_count,multimedia_interactive_class_room_count,headmaster_room_count,office_room_count,science_lab_count,boys_common_room_count,girls_common_room_count,teacher_common_room_count,hostel_count,auditorium_count,educational_materials_room_count,smart_board_tv_room_count,ict_lab_count,library_present,book_count,has_assistant_librarian,has_assistant_library_related_teacher,has_ict_lab,working_desktop_count,working_laptop_count,non_lab_desktop_count,non_lab_laptop_count,has_ict_teacher,ict_teacher_count,has_ict_capable_teacher,internet_used_for_teaching,is_exam_center,public_exam_center,is_registered_in_other_institute,total_registered_in_other_institute,has_internet,broadband,wifi,modem,mobile_hot_spot,total_building_number
1241,114431,true,20,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,MADHUPUR ADARSHA FAZIL MADRASA,false,,false,,,,,4
1242,139799,false,,20,12,2,2,1,5,5,1,1,1,1,1,1,1,1,true,600,true,,true,40,5,6,2,true,3,,true,false,mirpur  10 iist,false,,true,,true,,,2
1243,117737,true,10,9,1,1,0,1,2,1,0,1,0,0,0,0,0,0,true,1100,true,false,false,,,1,1,true,1,false,true,false,KUSHTIA ZILLA SCHOOL,false,,true,false,true,false,false,2
1244,104339,true,6,8,1,1,1,1,1,1,0,1,1,0,0,1,0,1,true,3527,false,true,true,0,17,1,1,false,,true,true,false,"Nazirhat collegiate High School,Hathazari",false,,true,false,true,true,true,4
1245,138327,true,12,17,0,0,0,1,1,0,0,1,1,0,0,1,1,1,false,,false,false,true,5,1,2,0,true,2,,true,false,SUJAPUR HIGH SCHOOL,false,,true,,true,,,5
1246,306768110,true,10,19,0,5,0,1,1,1,1,1,1,0,1,1,0,0,false,,true,false,false,,,2,2,true,3,,true,false,Sahitunnesa Pailot Girl's High School,true,23,true,,true,,,4
1247,119525,true,20,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,true,2000,false,true,false,,,0,,true,2,,true,false,GABTALI ALIM MADRASHA,false,,true,,true,,,4
1248,118281,true,5,10,0,1,0,1,1,0,0,1,0,0,0,1,0,0,false,,false,true,false,,,0,1,false,,true,false,false,Meherpur Darul Ulum Ahmadia Kamil Madrasa,false,,true,false,true,false,false,3
1249,110802,true,10,20,2,2,2,1,1,1,0,0,1,1,1,0,0,0,true,850,true,false,false,,,1,20,true,1,false,false,true,Gov.Rajoir Gopalgonj KJS Pilot Model Institute,false,,true,false,true,false,false,3
1250,139472,true,40,15,0,0,1,1,1,1,0,0,0,0,0,1,1,0,true,500,true,,false,,,2,1,true,1,,true,false,Bandarban govt. high School,false,,true,true,,,,2
1251,139987,false,0,23,0,0,0,1,1,0,1,1,1,2,0,0,0,0,true,1512,true,false,false,,,1,0,true,1,false,false,false,JHENAIDAH SIDDIKA KAMIL MADRASA,true,38,true,false,true,false,false,5
1252,110880,true,213,47,7,47,47,1,1,4,1,1,2,0,1,1,0,1,true,3193,true,,true,41,13,8,2,true,1,,true,true,Nurul Amin Degree  College,false,,true,,true,,,6
1253,108835,true,20,12,1,1,0,1,1,1,0,1,1,0,1,1,1,0,true,350,true,,false,,,2,2,false,,true,true,false,kamarkhali high School,false,,true,,true,,,3
1254,115059,true,20,9,0,0,0,1,2,1,0,1,1,0,0,1,1,0,false,,true,false,false,,,2,2,true,1,false,true,true,polerhat alhajj azharia dakhil madrasah,false,,true,false,true,false,false,2
1255,123578,true,25,8,1,1,1,0,1,1,0,0,0,0,1,0,0,0,true,2021,true,,false,,,0,1,true,17,,true,true,Nazipur Girls High school,false,,true,false,true,true,,4
1256,108780,true,53,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,police line school,false,,false,,,,,2
1257,102777,true,166,15,0,1,0,1,1,0,1,1,0,0,1,1,1,1,true,2500,true,,true,0,17,1,1,true,1,,true,false,MATHBARIA- 1,false,,true,,true,,true,2
1258,609162116,true,60,7,0,0,0,1,1,0,0,0,0,0,0,0,0,7,false,,false,true,false,,,0,0,true,1,false,false,false,"Sylhet Government  Ailya madrasa, Sylhet.",true,20,false,false,false,false,false,1
1259,119521,true,50,10,1,1,1,1,3,0,0,1,2,0,1,2,0,1,true,3000,false,true,true,1,1,0,0,true,1,,false,false,Gabtali 1,false,,true,true,true,true,true,4
1260,123922,true,20,6,0,0,0,0,1,1,0,1,0,0,0,0,0,1,true,70,true,,true,3,0,1,0,false,,true,true,false,Bonpara High school,false,,true,,true,,,1
1261,113265,true,50,10,1,1,0,1,1,1,0,1,1,0,0,1,0,0,true,3000,true,,false,,,2,2,true,1,,true,false,Baliakandi Govt.Pilot Girls High School,false,,true,,true,true,true,3
1262,609108007,true,50,8,1,0,0,1,1,0,0,0,1,1,1,0,0,0,true,400,false,false,false,,,0,0,false,,true,true,false,Fenchuganj Muhammadiya Fazil madrasa,true,13,false,,,,,3
1263,609127022,true,30,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,false,,false,false,false,,,,,false,,false,false,false,jamia rahmani Madrasah,false,,false,,,,,1
1264,127123,true,60,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,false,,false,true,false,,,2,0,true,1,,false,false,তানোর মুন্ডুমালা কামিল মাদ্রাসা,false,,false,,,,,1
1265,119449,true,20,18,1,0,0,1,1,1,0,2,2,0,1,1,0,0,true,180,true,,false,,,1,0,true,1,,false,false,DUPCHAINCHIA D.S FAZIL MADRASHA,false,,true,,true,,,4
1266,124382,true,30,6,0,0,0,1,1,1,1,1,1,0,0,1,1,0,true,1200,false,false,false,,,0,0,true,1,false,true,false,Rohanpur Rabeya Girls' High School,false,,true,false,true,false,false,3
1267,137566,true,17,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,2,false,,true,true,false,Saktania adarsha high school,false,,true,true,false,,,2
1268,11878b76-cc8a-4dce-9497-3cc51a39906d,true,100,10,0,0,0,1,1,1,0,0,0,0,0,1,0,0,false,,false,false,false,,,0,2,true,1,,true,false,Rai pur Rustom ali collage,false,,true,,true,,,3
1269,506475006,true,10,24,0,0,0,1,1,1,0,1,1,0,1,1,0,0,false,,true,false,false,1,1,2,1,false,,true,true,false,Nazipur Model High school (Patnitala -A),true,46,true,true,false,false,false,3
1270,126790,true,8,9,0,1,0,1,1,1,0,2,0,0,1,0,0,0,false,,true,,false,,,1,1,true,1,,true,false,দাওকান্দি উচ্চ বিদ্যালয় দূর্গাপুর বি,false,,true,false,true,,,3
1271,114727,true,6,18,1,1,0,1,2,1,0,1,2,1,1,1,0,1,true,2200,false,false,true,1,21,1,0,true,2,false,false,true,TANGAIL DARUL ULUM KAMIL MADRASHA,false,,true,true,true,false,false,3
1272,308694011,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,0,false,,false,,,,,1
1273,116466,true,10,12,2,2,1,1,1,1,0,1,1,0,2,1,0,1,false,,true,,true,0,10,2,0,true,1,,true,true,"FAZAR ALI GIRLS SCHOOL AND COLLEGE, MOSHARAF HOSSAIN DEGREE COLLEGE",false,,true,true,,,,4
1274,108718,true,12,13,1,1,0,1,1,1,0,1,0,0,1,1,1,1,true,20,true,false,true,0,1,0,0,false,,false,false,true,Government Girls High School,false,,true,true,true,false,false,4
1275,116493,true,112,7,0,0,0,1,1,0,0,1,2,0,0,1,0,0,true,4000,true,,false,,,1,1,true,1,,true,false,মোবারক আলী মাধ্যমিক বিদ্যালয়,false,,true,,true,,,3
1276,117220,true,50,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,1,true,1,,false,false,Koyra 2(Ghugrakathi),false,,false,,,,,4
1277,132297,true,50,18,1,2,2,1,2,1,1,1,1,0,1,1,0,1,true,300,false,false,true,10,2,10,2,false,,true,true,true,Textile Vocational Institute Ramu,false,,true,true,,,,1
1278,119702,true,20,11,0,0,0,1,1,1,0,1,0,0,0,1,0,0,false,,false,true,false,,,1,0,false,,true,false,false,sariakandi fazil madrasha,false,,true,true,true,,,2
1279,103446,false,0,28,1,1,1,1,1,1,1,1,1,0,1,0,0,1,true,2000,true,false,false,,,0,3,true,1,false,true,true,Nasirnagar gov girls School,false,,true,false,true,false,false,4
1280,132993,true,40,5,0,0,0,1,1,0,0,1,1,0,1,1,0,0,false,,false,false,false,,,0,2,false,,false,false,false,বাহাদুরপুর রহমানিয়া টেকনিক্যাল স্কুল এবং কলেজ,false,,true,,true,,,1
1281,110836,false,,7,0,1,0,1,1,1,0,0,0,0,0,0,0,0,true,632,true,,false,,,0,0,false,,false,false,false,SHIBCHAR GOVT:  PAILOT  GIRLS HIGH  SCHOOL,false,,false,,,,,3
1282,114926,true,15,13,0,9,0,1,1,1,1,1,1,0,2,1,0,2,true,1481,true,false,true,2,22,0,5,true,2,false,true,true,Mobaidul Islam Secondary School,false,,true,true,true,true,true,7
1283,130452,false,,18,2,2,2,1,1,3,1,1,1,0,1,1,2,1,true,30000,false,false,true,30,2,8,8,true,3,,true,true,"সিলেট সরকারি কলেজ, এম সি কলেজ",false,,true,true,true,,,3
1284,120503,true,20,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,false,,true,,false,,,0,1,true,1,,true,false,KATLA HIGH SCHOOL,true,16,true,false,true,,,3
1285,117748,true,17,17,1,1,0,1,1,1,0,0,1,0,1,1,15,1,true,3000,true,,true,3,13,2,3,true,1,,true,false,Kushtia High School,false,,true,true,,,,4
1286,101454,true,20,6,1,0,0,1,0,1,1,1,0,0,0,0,0,0,true,2100,true,,false,,,0,0,false,,true,true,false,Dualkhan Govt High school m,false,,true,true,,,,1
1287,113600,true,20,15,1,0,0,1,1,0,0,0,0,0,1,0,0,0,false,,false,false,false,,,3,0,false,,true,true,false,১. মুলফৎগঞ্জ আজিজিয়া জালালিয়া ফাযিল মাদরাসা ২. জাজিরা সামছুল উলূম কামিল মাদরাসা,false,,true,false,true,true,false,4
1288,201533006,true,20,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,true,1000,true,,false,,,0,1,false,,true,false,false,NARAYONHAT COLLEGIATE HIGH SCHOOL,true,1,true,false,,true,,1
1289,136828,true,15,7,1,1,0,1,1,1,0,1,0,0,0,1,1,0,false,,false,true,false,,,1,1,false,,true,true,false,আদমপুর গাউসিয়া সুন্নীয়া দাখিল মাদ্রাসা,false,,true,,true,,,2
1290,110651,true,30,9,1,1,1,1,1,1,0,1,1,0,1,0,1,1,true,200,true,,true,10,8,1,0,true,1,,true,true,Na,false,,true,,true,,,3
1291,116713,true,15,7,1,1,1,1,1,0,0,1,0,0,1,1,0,0,true,1500,true,false,false,,,0,2,true,1,false,true,false,Maheshpur Govt. High School,false,,true,true,true,false,false,3
1292,119518,true,5,11,0,0,0,1,1,0,0,0,1,0,0,1,0,1,true,2200,true,false,true,1,0,0,0,true,1,false,true,false,GABTALI ALIM MADRASHA,false,,true,false,true,false,false,2
1293,139762,true,0.3,15,0,1,0,1,1,0,0,0,1,0,0,2,0,0,false,,false,false,false,,,2,0,false,,true,false,false,Nandigram gov pilot high school,false,,true,false,true,false,false,2
1294,114842,true,30,9,0,0,0,1,1,1,1,1,0,0,0,0,0,1,true,1378,false,false,true,0,10,0,3,false,2,true,true,true,হাসিনা বেগম মাধ্যমিক বালিকা বিদ্যালয়,false,,true,true,true,false,false,6
1295,114404,true,30,5,1,0,0,1,1,1,0,1,1,0,0,1,0,1,true,500,true,,true,0,1,0,1,true,1,,false,true,MADHUPUR RANI VAHBANI MODEL HIGH SCHOOL,false,,true,,true,,,3
1296,108848,true,22,11,1,1,1,1,1,0,0,1,0,0,0,1,0,0,false,,false,true,false,,,0,1,true,1,false,true,false,MADHUKHALI SHAHABIB ALIM MADRASHA,false,,true,false,true,false,false,5
1297,e910c9fe-22e1-45b7-bd47-df17a54680c1,true,28,18,1,1,1,1,1,0,1,1,1,0,0,0,0,1,false,,false,false,true,1,2,10,1,true,1,,true,false,জাহাঙ্গীরনগর বিশ্ববিদ্যালয় স্কুল এন্ড কলেজ,false,,true,true,true,,,1
1298,308694035,false,,10,1,0,0,0,1,0,0,0,1,0,0,1,0,0,false,,true,,false,,,1,1,true,2,,true,false,Barakandi model Academy,true,20,true,true,,,,4
1299,306860167,true,4,11,0,0,0,1,1,1,1,1,1,0,1,1,0,0,true,1000,true,,false,,,0,0,false,,true,true,false,পাঁচদোনা স্যার কৃষ্ণ গোবিন্দ গুপ্ত উচ্চ বিদ্যালয়।,true,45,true,,true,,,1
1300,110881,true,60,19,0,4,4,1,1,1,0,1,1,0,1,1,0,1,true,4000,true,,true,23,6,4,6,true,1,,true,true,Govt. Barhamganj College,false,,true,,true,,,4
1301,101934,true,150,17,0,1,1,1,1,1,1,1,1,1,1,1,0,0,true,3000,false,true,false,,,1,0,true,1,false,false,true,কানুদাসকাঠী মাঃ আঃ রব কামিল মাদ্রাসা,false,,true,false,true,true,false,6
1302,134371,true,35,6,0,2,0,1,1,0,1,1,1,0,0,1,0,1,true,506,true,false,true,6,1,1,1,true,1,false,true,true,gopinathpur technical College,false,,true,false,false,true,true,3
1303,119698,true,70,10,0,0,0,1,1,0,1,1,1,0,0,10,0,0,false,,false,true,false,,,1,1,false,,true,false,false,sariaksndi fazil madrasha,false,,false,,,,,1
1304,208487009,false,,6,0,0,0,1,1,0,0,0,0,1,1,1,0,0,false,,false,false,false,,,0,0,false,,true,false,false,না,false,,true,true,true,,true,1
1305,201533012,false,0,8,1,0,0,1,1,0,0,1,0,0,0,0,0,0,false,,true,false,false,,,0,2,false,,true,true,false,Nanupur Abu Subahan High School,true,1,true,false,true,false,false,1
1306,552747001,false,,12,1,5,0,1,1,1,0,0,1,0,1,1,5,1,false,,false,false,true,0,4,0,1,true,2,,true,false,বাংলাহিলি সরকারী বালিকা উচ্চ বিদ্যালয়,true,49,true,,true,,,2
1307,201533005,false,0,10,0,0,0,0,1,0,0,1,1,0,0,0,0,0,false,,false,false,false,,,0,0,true,1,false,false,false,Not Applicable,false,20,true,false,true,false,false,1
1308,115000,true,25,3,0,0,1,1,1,0,0,1,1,0,1,0,1,0,false,,false,false,false,,,1,0,false,,true,true,false,"Saint Paul high school, Mongla",false,,true,,true,,,2
1309,105673,true,100,20,0,6,1,1,1,1,0,0,1,0,0,0,6,1,true,1600,true,,true,2,16,2,2,true,1,,true,true,Homna Government High School,false,,true,true,true,,,2
1310,404480002,true,30,30,1,0,0,0,1,0,0,0,1,,1,1,0,,true,700,false,false,false,,,2,,false,,true,false,true,জাহানারা বেগম ক্বওমী মহিলা মাদ্রাসা,false,,true,,true,,,3
1311,120427,true,20,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,2,1,true,1,false,true,false,Dadul Chokiya para,false,,true,true,true,false,false,2
1312,208487011,false,0,10,0,0,0,1,2,0,1,1,1,0,0,1,0,0,true,1000,false,false,false,,,3,0,true,1,true,true,false,নিউ রাঙামাটি সরকারি প্রাথমিক বিদ্যালয়,false,,true,false,false,false,true,1
1313,116642,false,,25,1,1,1,1,1,1,0,1,1,0,1,0,0,1,true,2200,true,,true,0,10,0,1,true,1,,true,true,কোটচাঁদপুর সরকারি মডেল পাইলট মাধ্যমিক বিদ্যালয়,false,,true,,true,,,6
1314,100669001,true,20,5,0,0,0,1,1,0,0,1,0,0,1,0,0,0,false,,false,false,false,,,0,0,true,2,,false,false,মুলাদী মাহামুদজান মাধ্যমিক বিদ্যালয়,false,,true,true,,,,1
1315,401855002,false,0,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,false,,false,true,false,,,0,0,false,,false,false,false,"ইসলামিয়া মহিলা মাদ্রাসা, জীবনগর",true,20,false,false,false,false,false,2
1316,113322,true,80,19,2,6,2,0,1,1,0,1,1,0,0,1,1,1,true,3000,true,false,true,1,17,0,6,true,1,false,true,true,পাংশা উচ্চ বালিকা বিদ্যালয়,false,,true,false,true,false,false,5
1317,114019,true,25,11,0,7,0,1,1,1,0,1,0,0,0,1,1,3,true,1550,true,,true,20,43,0,48,true,1,,true,true,BHUAPUR  GOVT. PILOT HIGH SCHOOL,false,,true,,true,true,true,7
1318,105006,true,60,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,false,,true,true,true,0,17,0,1,false,,true,true,false,South kanchona N A Chy High school.,false,,true,,,,true,2
1319,302918007,true,70,15,0,0,0,1,1,0,0,0,0,2,0,1,0,1,true,400,true,,true,1,1,0,0,true,2,,false,true,Kamrul ulum islamia madrasa,false,,true,,true,,,3
1320,116476,true,70,6,0,1,0,1,1,1,0,1,0,0,0,0,0,1,true,1641,true,false,true,0,17,0,0,true,1,false,true,false,HATGOPALPUR SECONDARY SCHOOL,false,,true,true,true,false,true,5
1321,101446,true,60,5,0,0,0,1,1,1,0,0,0,0,1,0,0,0,false,,true,false,false,0,0,0,0,false,,true,false,false,JOYNAGAR S S,false,,true,false,true,false,false,3
1322,302614073,false,,14,0,0,0,1,2,1,1,1,1,0,0,1,0,1,false,,false,false,false,,,1,2,true,1,,true,false,Dhamrai hardinge govt.high school,true,63,true,,true,,,3
1323,109508,true,80,14,1,0,0,1,2,1,0,1,1,0,0,1,0,1,false,,true,false,true,9,2,0,0,true,1,false,false,false,Kashiani G.C.Pailot High School,false,,true,false,true,false,false,4
1324,113550,true,100,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,true,1000,false,false,false,,,2,1,false,,true,true,false,Damudya Hamidia Kamil Madrash,false,,true,,true,,true,2
1325,119864,true,95,10,0,1,0,1,1,1,0,2,1,0,0,0,0,0,false,,false,false,false,,,2,1,true,1,,true,false,Aliyarhat Shibgonj 2,false,,true,,true,,,3
1326,3759b38f-47be-45df-816e-224b86ea45c4,true,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,1,false,,false,false,false,KOTALIOARA UNION INSTITUTION PILOT,true,30,true,,true,,,5
1327,104320,true,30,9,0,0,0,1,1,1,0,1,1,0,0,0,0,0,true,2200,true,,false,,,1,1,false,,true,true,false,Nanupur Abu Sobhan High School,false,,true,,true,,,3
1328,113992,true,9,10,0,1,1,1,1,2,0,0,1,0,0,0,0,1,true,3500,true,,false,,,2,2,true,1,,true,false,BATHULI SADI LAYLI BEGUM HIGH SCHOOL ( 597),false,,true,true,,,,2
1329,117235,false,,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,true,true,false,Koyra 2( Ghugrakathi),false,,true,,true,,,2
1330,130099,true,11,5,0,1,0,1,1,1,0,1,1,0,0,0,0,0,true,350,true,,false,,,0,2,false,,true,true,false,Balagonj -1,false,,true,,,true,true,2
1331,101614,true,40,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,true,false,,,0,0,true,1,,false,false,Chandpur islamiya kamil Madrasah,false,,false,,,,,1
1332,117745,true,60,20,1,1,1,1,1,1,0,0,1,0,1,1,1,1,true,2500,true,,true,17,17,1,17,true,1,,true,true,KUSHTIA HIGH SCHOOL,false,,true,,true,,,3
1333,107078,true,35,6,0,0,0,0,1,0,1,1,0,0,1,0,0,0,false,,false,false,false,,,1,0,false,,false,false,false,Ramgonj high school.,false,,true,,true,,,2
1334,114497,true,100,10,0,0,0,1,1,1,0,0,0,0,0,0,0,0,true,500,true,,false,,,2,1,true,1,,false,false,Jamurki nobab  sir abdul goni high school,false,,true,,true,,,4
1335,114466,true,50,12,0,7,1,1,1,1,0,1,1,0,1,1,0,2,true,1,true,false,true,2,21,1,0,true,1,false,false,true,mirzapur pailot girls school,false,,true,false,true,false,false,5
1336,123915,true,4,30,0,7,0,1,3,4,0,2,1,0,0,3,0,0,true,3192,true,,false,,,11,0,true,4,,true,true,Baraigram-D-229,false,,true,true,true,,,4
1337,107392,true,20,6,1,0,0,1,1,1,0,0,1,0,1,0,0,0,true,3000,true,,false,,,0,0,true,1,,true,false,Joyag M.L High School,false,,true,true,false,true,,2
1338,104472,true,2,10,1,1,1,1,1,1,0,0,1,0,0,1,18,1,true,855,true,,true,0,17,0,1,true,1,,true,false,A.J CHOWDHURY HIGH SCHOOL,false,,true,true,true,,,3
1339,108770,true,36,7,1,0,0,1,0,0,0,1,0,0,0,0,1,0,true,1000,true,,false,,,0,0,true,1,,true,false,Ardosho grils high school,false,,true,false,true,,,5
1340,117803,true,30,10,0,0,0,1,1,0,0,0,0,0,0,0,6,0,false,,false,true,false,,,0,2,false,,false,true,false,Kushtia Aliya Madrasha,false,,true,,true,,,2
1341,207536004,true,20,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,true,true,false,চরচেঙ্গা ইসলামিয়া ফাযিল(ডিগ্রি)মাদ্রাসা।,false,,true,false,false,false,true,1
1342,609127007,true,33,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,thana sadar school and college,false,,true,,,,true,2
1343,302614129,false,,13,1,0,0,1,1,0,0,1,0,0,0,1,1,1,false,,false,false,false,,,2,1,true,1,,true,false,Valum Ataur Rahman khan school,true,25,true,true,true,true,true,1
1344,107064,true,50,11,0,1,0,1,1,1,0,1,1,0,0,0,0,0,false,,true,,false,,,1,0,true,1,,false,false,Ramgonj Girls Pilot High School,false,,true,,true,,,3
1345,112489,true,168,21,0,0,0,1,1,2,0,0,1,0,0,1,0,1,false,,true,,true,0,17,3,0,true,3,,true,true,HAZI RAFIJUDDIN BHUIYAN GIRLS HIGH SCHOOL,false,,true,true,,,,5
1346,133720,true,60,7,0,1,0,1,1,1,0,0,0,0,0,0,0,0,true,1200,false,false,false,,,2,1,true,1,false,false,false,ফরিদপুর আদর্শ বালিকা উচ্চ বিদ্যালয়,false,,true,false,true,false,false,2
1347,102903,true,35,14,0,0,0,1,1,1,0,0,0,0,0,1,0,1,true,2000,true,,true,0,16,0,1,true,1,,true,true,pirojpur government boys school,false,,true,false,true,,,3
1348,123934,false,0,8,0,0,0,1,0,1,0,3,0,0,0,0,0,0,true,1000,true,true,false,,,2,0,true,1,false,false,false,Baraigram pilot high school,false,,true,true,true,false,false,5
1349,306768081,false,,8,1,1,0,1,1,1,1,1,0,0,0,1,0,0,true,1000,false,true,false,,,2,0,true,2,,false,false,"Bhulta High School, Bhulta",true,40,true,,true,,,5
1350,116397,true,35,6,0,0,0,1,1,1,0,0,0,0,0,0,0,1,true,2000,true,,true,0,1,0,0,true,1,,true,true,horinakunda pilot school and college,false,,true,true,,,,3
1351,558542014,false,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,false,,false,true,false,,,0,0,true,1,false,false,false,Not applicable,false,10,false,false,false,false,false,1
1352,135198,true,70,9,0,0,0,1,1,1,0,1,0,0,1,1,0,1,true,3400,true,,true,2,1,0,0,true,1,,true,false,Daulat Khan govt Abu Abdullah College,false,,true,,true,,,3
1353,113054,true,20,7,0,0,0,1,1,1,1,1,1,0,0,1,0,0,true,205,false,true,false,,,1,0,false,,true,true,false,বৈখরহাটি নরেন্দ্র কান্ত উচ্চ বিদ্যালয়,false,,false,false,false,false,false,2
1354,123573,true,6,7,0,1,0,1,1,1,0,1,1,0,0,0,0,0,true,2001,true,false,false,,,1,0,true,1,false,true,true,Nazipur Govt. Model High school (patnitala-A),false,,true,false,true,false,false,3
1355,116723,true,15,12,1,1,1,1,1,0,0,1,1,0,1,1,0,0,true,3233,true,false,false,,,1,1,true,2,false,true,false,Jalilpur Alim Madrasah,false,,true,true,true,false,false,4
1356,111004,true,150,15,2,7,7,1,1,1,0,1,1,0,1,1,1,2,true,637,true,,true,0,10,0,1,true,1,,true,false,Govt.Saturia Adarsha Pilot High School.,false,,true,,true,,,5
1357,100972,true,50,11,1,3,3,1,1,1,0,1,1,0,0,0,0,1,true,250,true,,true,0,17,3,4,false,,true,true,false,নাজিরপুর মাধ্যমিক বিদ্যালয়,false,,true,,true,true,,3
1358,119711,true,6,12,0,0,0,1,1,0,0,1,1,0,0,1,0,0,false,,true,,false,,,0,0,true,1,,false,false,sariakandi fazil madrasha,false,,true,,true,,,1
1359,119638,true,25,3,0,0,0,0,1,0,0,1,1,0,1,0,0,0,true,150,false,false,false,,,0,0,false,,false,false,false,NANDIGRAM GOVERNMENT MODEL PILOT HIGH SCHOOL,false,,false,false,false,false,false,1
1360,201927004,true,35,35,1,9,0,1,1,1,1,1,2,1,1,1,4,1,true,300,false,false,true,10,3,2,1,true,1,,true,false,চান্দিনা সরকারি মডেল পাইলট উচ্চ বিদ্যালয়,true,30,true,true,,,,1
